model,checkpoint,source,tsne_x,tsne_y
sharedlam4tl,030000,video_2cam,-107.9,33.47
sharedlam4tl,030000,video_2cam,-112.77,-21.7
sharedlam4tl,030000,video_2cam,-115.48,-9.72
sharedlam4tl,030000,video_2cam,-45.62,87.62
sharedlam4tl,030000,video_2cam,-30.79,95.72
sharedlam4tl,030000,video_2cam,-10.46,50.97
sharedlam4tl,030000,video_2cam,87.41,62.18
sharedlam4tl,030000,video_2cam,-93.3,33.19
sharedlam4tl,030000,video_2cam,37.91,104.76
sharedlam4tl,030000,video_2cam,-79.68,47.1
sharedlam4tl,030000,video_2cam,-10.64,73.23
sharedlam4tl,030000,video_2cam,-71.64,-80.61
sharedlam4tl,030000,video_2cam,-107.9,28.37
sharedlam4tl,030000,video_2cam,-32.51,31.39
sharedlam4tl,030000,video_2cam,93.61,70.72
sharedlam4tl,030000,video_2cam,71.24,92.07
sharedlam4tl,030000,video_2cam,-69.97,68.08
sharedlam4tl,030000,video_2cam,-10.17,85.11
sharedlam4tl,030000,video_2cam,12.72,90.3
sharedlam4tl,030000,video_2cam,-11.53,52.46
sharedlam4tl,030000,video_2cam,-119.42,13.07
sharedlam4tl,030000,video_2cam,2.18,73.35
sharedlam4tl,030000,video_2cam,0.47,75.03
sharedlam4tl,030000,video_2cam,-3.36,8.61
sharedlam4tl,030000,video_2cam,-49.95,-3.33
sharedlam4tl,030000,video_2cam,7.75,20.86
sharedlam4tl,030000,video_2cam,-33.75,27.9
sharedlam4tl,030000,video_2cam,-101.14,70.95
sharedlam4tl,030000,video_2cam,57.08,83.7
sharedlam4tl,030000,video_2cam,38.73,57.34
sharedlam4tl,030000,video_2cam,34.78,52.65
sharedlam4tl,030000,video_2cam,-18.33,16.66
sharedlam4tl,030000,video_2cam,-90.69,-86.76
sharedlam4tl,030000,video_2cam,-20.61,46.95
sharedlam4tl,030000,video_2cam,3.98,89.38
sharedlam4tl,030000,video_2cam,13.78,87.71
sharedlam4tl,030000,video_2cam,-115.38,41.41
sharedlam4tl,030000,video_2cam,-9.39,105.54
sharedlam4tl,030000,video_2cam,-106.66,23.07
sharedlam4tl,030000,video_2cam,-75.67,-55.11
sharedlam4tl,030000,video_2cam,-12.89,43.64
sharedlam4tl,030000,video_2cam,-125.45,19.58
sharedlam4tl,030000,video_2cam,-91.16,76.95
sharedlam4tl,030000,video_2cam,-106.29,-60.33
sharedlam4tl,030000,video_2cam,-79.63,-44.11
sharedlam4tl,030000,video_2cam,-64.58,-10.46
sharedlam4tl,030000,video_2cam,-73.04,75.13
sharedlam4tl,030000,video_2cam,-84.57,32.67
sharedlam4tl,030000,video_2cam,9.44,23.88
sharedlam4tl,030000,video_2cam,-38.86,-18.53
sharedlam4tl,030000,video_2cam,19.47,110.6
sharedlam4tl,030000,video_2cam,-45.75,94.07
sharedlam4tl,030000,video_2cam,-101.36,65.04
sharedlam4tl,030000,video_2cam,73.63,59.66
sharedlam4tl,030000,video_2cam,-81.05,50.15
sharedlam4tl,030000,video_2cam,-44.99,101.65
sharedlam4tl,030000,video_2cam,-119.68,14.34
sharedlam4tl,030000,video_2cam,-70.42,35.15
sharedlam4tl,030000,video_2cam,-105.24,-68.05
sharedlam4tl,030000,video_2cam,-1.81,132.12
sharedlam4tl,030000,video_2cam,-84.39,23.09
sharedlam4tl,030000,video_2cam,-124.57,-7.49
sharedlam4tl,030000,video_2cam,-4.79,111.71
sharedlam4tl,030000,video_2cam,-44.59,103.48
sharedlam4tl,030000,video_2cam,21.62,70.83
sharedlam4tl,030000,video_2cam,-20.62,92.26
sharedlam4tl,030000,video_2cam,-70.75,2.26
sharedlam4tl,030000,video_2cam,2.33,38.06
sharedlam4tl,030000,video_2cam,-42.26,22.8
sharedlam4tl,030000,video_2cam,-109.05,36.61
sharedlam4tl,030000,video_2cam,-30.9,96.69
sharedlam4tl,030000,video_2cam,-80.62,-82.04
sharedlam4tl,030000,video_2cam,35.66,54.03
sharedlam4tl,030000,video_2cam,-79.76,12.9
sharedlam4tl,030000,video_2cam,20.56,53.94
sharedlam4tl,030000,video_2cam,-127.79,15.79
sharedlam4tl,030000,video_2cam,-2.95,9.75
sharedlam4tl,030000,video_2cam,-94.73,76.46
sharedlam4tl,030000,video_2cam,-37.85,9.55
sharedlam4tl,030000,video_2cam,-70.51,35.23
sharedlam4tl,030000,video_2cam,-92.49,15.91
sharedlam4tl,030000,video_2cam,-114.6,-7.6
sharedlam4tl,030000,video_2cam,-48.8,61.62
sharedlam4tl,030000,video_2cam,60.15,72.02
sharedlam4tl,030000,video_2cam,69.67,98.33
sharedlam4tl,030000,video_2cam,-8.14,57.24
sharedlam4tl,030000,video_2cam,-86.47,5.07
sharedlam4tl,030000,video_2cam,16.95,50.21
sharedlam4tl,030000,video_2cam,-81.9,-24.83
sharedlam4tl,030000,video_2cam,-44.9,97.9
sharedlam4tl,030000,video_2cam,-46.38,58.12
sharedlam4tl,030000,video_2cam,29.49,75.67
sharedlam4tl,030000,video_2cam,8.2,90.84
sharedlam4tl,030000,video_2cam,-71.1,36.55
sharedlam4tl,030000,video_2cam,69.83,101.98
sharedlam4tl,030000,video_2cam,-75.29,48.95
sharedlam4tl,030000,video_2cam,-71.57,73.08
sharedlam4tl,030000,video_2cam,74.09,90.08
sharedlam4tl,030000,video_2cam,-110.0,-22.16
sharedlam4tl,030000,video_2cam,-38.23,43.87
sharedlam4tl,030000,video_2cam,-94.54,-25.6
sharedlam4tl,030000,video_2cam,8.02,43.31
sharedlam4tl,030000,video_2cam,-86.72,-27.14
sharedlam4tl,030000,video_2cam,-45.36,91.93
sharedlam4tl,030000,video_2cam,-115.56,3.22
sharedlam4tl,030000,video_2cam,-30.95,100.5
sharedlam4tl,030000,video_2cam,-33.36,27.84
sharedlam4tl,030000,video_2cam,-10.45,87.89
sharedlam4tl,030000,video_2cam,-23.78,110.3
sharedlam4tl,030000,video_2cam,-116.61,-12.38
sharedlam4tl,030000,video_2cam,4.23,35.74
sharedlam4tl,030000,video_2cam,-79.89,47.84
sharedlam4tl,030000,video_2cam,-66.25,47.99
sharedlam4tl,030000,video_2cam,94.13,77.79
sharedlam4tl,030000,video_2cam,-91.43,-35.71
sharedlam4tl,030000,video_2cam,21.68,68.75
sharedlam4tl,030000,video_2cam,1.38,74.1
sharedlam4tl,030000,video_2cam,10.35,40.1
sharedlam4tl,030000,video_2cam,2.86,26.25
sharedlam4tl,030000,video_2cam,-77.42,-40.73
sharedlam4tl,030000,video_2cam,-68.98,-77.83
sharedlam4tl,030000,video_2cam,-7.72,97.96
sharedlam4tl,030000,video_2cam,-67.57,-74.65
sharedlam4tl,030000,video_2cam,-118.66,11.33
sharedlam4tl,030000,video_2cam,19.04,52.56
sharedlam4tl,030000,video_2cam,29.53,62.84
sharedlam4tl,030000,video_2cam,-52.82,68.77
sharedlam4tl,030000,video_2cam,-55.83,35.52
sharedlam4tl,030000,video_2cam,-55.93,78.7
sharedlam4tl,030000,video_2cam,-86.64,14.6
sharedlam4tl,030000,video_2cam,-12.97,9.36
sharedlam4tl,030000,video_2cam,-50.16,-2.3
sharedlam4tl,030000,video_2cam,-86.59,70.21
sharedlam4tl,030000,video_2cam,31.27,45.26
sharedlam4tl,030000,video_2cam,-75.61,50.35
sharedlam4tl,030000,video_2cam,-94.59,-55.69
sharedlam4tl,030000,video_2cam,-78.08,-85.26
sharedlam4tl,030000,video_2cam,-89.5,76.55
sharedlam4tl,030000,video_2cam,-57.8,82.67
sharedlam4tl,030000,video_2cam,-70.61,-80.1
sharedlam4tl,030000,video_2cam,-1.09,122.79
sharedlam4tl,030000,video_2cam,-33.26,91.11
sharedlam4tl,030000,video_2cam,-80.98,54.73
sharedlam4tl,030000,video_2cam,-10.29,75.62
sharedlam4tl,030000,video_2cam,-53.04,50.94
sharedlam4tl,030000,video_2cam,85.16,67.75
sharedlam4tl,030000,video_2cam,33.28,63.44
sharedlam4tl,030000,video_2cam,-18.6,112.88
sharedlam4tl,030000,video_2cam,-72.72,10.93
sharedlam4tl,030000,video_2cam,-17.23,18.46
sharedlam4tl,030000,video_2cam,60.03,53.48
sharedlam4tl,030000,video_2cam,-101.95,42.99
sharedlam4tl,030000,video_2cam,-106.59,22.85
sharedlam4tl,030000,video_2cam,-13.89,8.52
sharedlam4tl,030000,video_2cam,-91.14,-35.41
sharedlam4tl,030000,video_2cam,29.83,74.88
sharedlam4tl,030000,video_2cam,-24.76,40.02
sharedlam4tl,030000,video_2cam,-97.92,74.94
sharedlam4tl,030000,video_2cam,-30.02,80.85
sharedlam4tl,030000,video_2cam,-96.25,-56.8
sharedlam4tl,030000,video_2cam,-106.37,-67.2
sharedlam4tl,030000,video_2cam,5.88,107.7
sharedlam4tl,030000,video_2cam,-120.85,-23.37
sharedlam4tl,030000,video_2cam,-106.01,-59.67
sharedlam4tl,030000,video_2cam,90.43,75.42
sharedlam4tl,030000,video_2cam,16.79,113.27
sharedlam4tl,030000,video_2cam,21.24,123.87
sharedlam4tl,030000,video_2cam,-0.29,121.18
sharedlam4tl,030000,video_2cam,-9.88,36.36
sharedlam4tl,030000,video_2cam,-35.37,-12.2
sharedlam4tl,030000,video_2cam,-75.08,-71.7
sharedlam4tl,030000,video_2cam,-8.69,61.6
sharedlam4tl,030000,video_2cam,-67.58,46.21
sharedlam4tl,030000,video_2cam,-19.04,113.31
sharedlam4tl,030000,video_2cam,71.21,92.11
sharedlam4tl,030000,video_2cam,-70.25,5.35
sharedlam4tl,030000,video_2cam,-34.99,79.55
sharedlam4tl,030000,video_2cam,-11.08,12.08
sharedlam4tl,030000,video_2cam,-102.16,41.69
sharedlam4tl,030000,video_2cam,15.95,48.8
sharedlam4tl,030000,video_2cam,43.68,70.83
sharedlam4tl,030000,video_2cam,-75.69,75.68
sharedlam4tl,030000,video_2cam,-36.33,50.53
sharedlam4tl,030000,video_2cam,-82.94,13.78
sharedlam4tl,030000,video_2cam,-87.0,54.67
sharedlam4tl,030000,video_2cam,59.78,53.27
sharedlam4tl,030000,video_2cam,8.09,21.58
sharedlam4tl,030000,video_2cam,21.14,73.43
sharedlam4tl,030000,video_2cam,19.2,37.59
sharedlam4tl,030000,video_2cam,-74.57,-48.98
sharedlam4tl,030000,video_2cam,72.32,91.27
sharedlam4tl,030000,video_2cam,-72.96,58.0
sharedlam4tl,030000,video_2cam,-104.87,36.59
sharedlam4tl,030000,video_2cam,11.72,84.51
sharedlam4tl,030000,video_2cam,-96.73,-57.15
sharedlam4tl,030000,video_2cam,-56.07,35.36
sharedlam4tl,030000,video_2cam,-96.06,2.72
sharedlam4tl,030000,video_2cam,99.19,77.17
sharedlam4tl,030000,video_2cam,-92.67,-25.92
sharedlam4tl,030000,video_2cam,57.42,109.91
sharedlam4tl,030000,video_2cam,-75.45,19.55
sharedlam4tl,030000,video_2cam,74.41,59.51
sharedlam4tl,030000,video_2cam,-60.09,2.27
sharedlam4tl,030000,video_2cam,-124.03,6.05
sharedlam4tl,030000,video_2cam,-73.68,21.48
sharedlam4tl,030000,video_2cam,-4.64,108.73
sharedlam4tl,030000,video_2cam,36.42,45.44
sharedlam4tl,030000,video_2cam,-32.24,92.01
sharedlam4tl,030000,video_2cam,-41.35,17.21
sharedlam4tl,030000,video_2cam,15.54,33.17
sharedlam4tl,030000,video_2cam,79.94,71.96
sharedlam4tl,030000,video_2cam,-80.94,8.92
sharedlam4tl,030000,video_2cam,-32.34,91.9
sharedlam4tl,030000,video_2cam,-58.15,95.8
sharedlam4tl,030000,video_2cam,-89.62,-33.74
sharedlam4tl,030000,video_2cam,-42.51,25.6
sharedlam4tl,030000,video_2cam,-60.26,7.29
sharedlam4tl,030000,video_2cam,-72.07,-80.74
sharedlam4tl,030000,video_2cam,-62.43,26.26
sharedlam4tl,030000,video_2cam,-3.84,41.86
sharedlam4tl,030000,video_2cam,47.24,95.7
sharedlam4tl,030000,video_2cam,57.15,108.86
sharedlam4tl,030000,video_2cam,-16.62,51.29
sharedlam4tl,030000,video_2cam,55.12,81.63
sharedlam4tl,030000,video_2cam,44.88,72.7
sharedlam4tl,030000,video_2cam,-8.78,1.02
sharedlam4tl,030000,video_2cam,-79.43,-43.9
sharedlam4tl,030000,video_2cam,-53.84,-5.5
sharedlam4tl,030000,video_2cam,-62.63,71.44
sharedlam4tl,030000,video_2cam,-17.36,6.56
sharedlam4tl,030000,video_2cam,-22.48,113.84
sharedlam4tl,030000,video_2cam,-64.37,-66.41
sharedlam4tl,030000,video_2cam,23.37,123.13
sharedlam4tl,030000,video_2cam,21.52,67.97
sharedlam4tl,030000,video_2cam,-20.12,60.68
sharedlam4tl,030000,video_2cam,-112.1,-3.5
sharedlam4tl,030000,video_2cam,-75.2,-6.82
sharedlam4tl,030000,video_2cam,-111.04,-46.2
sharedlam4tl,030000,video_2cam,-107.97,34.31
sharedlam4tl,030000,video_2cam,-20.45,92.09
sharedlam4tl,030000,video_2cam,-8.32,60.53
sharedlam4tl,030000,video_2cam,35.79,45.53
sharedlam4tl,030000,video_2cam,58.51,110.52
sharedlam4tl,030000,video_2cam,-34.62,79.34
sharedlam4tl,030000,video_2cam,-125.41,-6.38
sharedlam4tl,030000,video_2cam,-123.82,5.35
sharedlam4tl,030000,video_2cam,-52.17,5.5
sharedlam4tl,030000,video_2cam,-12.44,56.38
sharedlam4tl,030000,video_2cam,-34.62,79.21
sharedlam4tl,030000,video_2cam,62.14,99.38
sharedlam4tl,030000,video_2cam,-40.73,-3.21
sharedlam4tl,030000,video_2cam,-95.8,-87.29
sharedlam4tl,030000,video_2cam,-97.02,75.41
sharedlam4tl,030000,video_2cam,-96.68,-86.68
sharedlam4tl,030000,video_2cam,-88.62,-32.23
sharedlam4tl,030000,video_2cam,-60.36,71.91
sharedlam4tl,030000,video_2cam,-2.61,17.99
sharedlam4tl,030000,video_2cam,-79.83,-59.97
sharedlam4tl,030000,video_2cam,-51.19,49.98
sharedlam4tl,030000,video_2cam,-1.61,96.12
sharedlam4tl,030000,video_2cam,-48.61,10.71
sharedlam4tl,030000,video_2cam,-80.95,-22.24
sharedlam4tl,030000,video_2cam,49.99,73.78
sharedlam4tl,030000,video_2cam,-15.06,20.98
sharedlam4tl,030000,video_2cam,-1.22,13.46
sharedlam4tl,030000,video_2cam,62.53,55.66
sharedlam4tl,030000,video_2cam,-43.03,-2.51
sharedlam4tl,030000,video_2cam,-51.74,3.09
sharedlam4tl,030000,video_2cam,30.47,44.87
sharedlam4tl,030000,video_2cam,-40.78,9.48
sharedlam4tl,030000,video_2cam,59.59,53.23
sharedlam4tl,030000,video_2cam,-94.14,76.73
sharedlam4tl,030000,video_2cam,14.26,87.28
sharedlam4tl,030000,video_2cam,3.0,27.86
sharedlam4tl,030000,video_2cam,49.89,53.67
sharedlam4tl,030000,video_2cam,32.75,50.02
sharedlam4tl,030000,video_2cam,-58.03,96.69
sharedlam4tl,030000,video_2cam,43.26,44.6
sharedlam4tl,030000,video_2cam,-54.99,51.52
sharedlam4tl,030000,video_2cam,-7.98,56.94
sharedlam4tl,030000,video_2cam,70.81,60.43
sharedlam4tl,030000,video_2cam,-90.41,5.4
sharedlam4tl,030000,video_2cam,40.45,58.03
sharedlam4tl,030000,video_2cam,-107.76,32.44
sharedlam4tl,030000,video_2cam,-65.07,-72.09
sharedlam4tl,030000,video_2cam,-0.41,38.93
sharedlam4tl,030000,video_2cam,9.97,24.97
sharedlam4tl,030000,video_2cam,70.6,60.54
sharedlam4tl,030000,video_2cam,71.92,48.69
sharedlam4tl,030000,video_2cam,-34.23,-4.69
sharedlam4tl,030000,video_2cam,57.24,109.08
sharedlam4tl,030000,video_2cam,-87.1,73.81
sharedlam4tl,030000,video_2cam,38.0,88.73
sharedlam4tl,030000,video_2cam,-49.63,17.01
sharedlam4tl,030000,video_2cam,-10.73,72.03
sharedlam4tl,030000,video_2cam,-126.57,-2.38
sharedlam4tl,030000,video_2cam,28.61,104.26
sharedlam4tl,030000,video_2cam,-83.31,61.88
sharedlam4tl,030000,video_2cam,-0.66,119.92
sharedlam4tl,030000,video_2cam,-101.5,40.43
sharedlam4tl,030000,video_2cam,-44.33,48.38
sharedlam4tl,030000,video_2cam,68.09,92.34
sharedlam4tl,030000,video_2cam,-84.42,23.2
sharedlam4tl,030000,video_2cam,-126.47,18.45
sharedlam4tl,030000,video_2cam,0.83,24.49
sharedlam4tl,030000,video_2cam,-60.4,51.79
sharedlam4tl,030000,video_2cam,-110.31,-46.63
sharedlam4tl,030000,video_2cam,62.96,68.29
sharedlam4tl,030000,video_2cam,-95.29,-87.35
sharedlam4tl,030000,video_2cam,12.95,95.19
sharedlam4tl,030000,video_2cam,30.6,72.46
sharedlam4tl,030000,video_2cam,4.85,117.87
sharedlam4tl,030000,video_2cam,-63.94,-68.53
sharedlam4tl,030000,video_2cam,-84.77,23.94
sharedlam4tl,030000,video_2cam,11.77,30.04
sharedlam4tl,030000,video_2cam,37.17,105.43
sharedlam4tl,030000,video_2cam,-12.67,9.69
sharedlam4tl,030000,video_2cam,-58.98,90.17
sharedlam4tl,030000,video_2cam,35.28,53.52
sharedlam4tl,030000,video_2cam,-32.13,92.2
sharedlam4tl,030000,video_2cam,47.04,43.41
sharedlam4tl,030000,video_2cam,-19.96,4.25
sharedlam4tl,030000,video_2cam,-81.06,94.84
sharedlam4tl,030000,video_2cam,-80.05,97.18
sharedlam4tl,030000,video_2cam,-108.97,36.41
sharedlam4tl,030000,video_2cam,-81.12,56.8
sharedlam4tl,030000,video_2cam,-90.37,-52.41
sharedlam4tl,030000,video_2cam,-107.72,41.54
sharedlam4tl,030000,video_2cam,-45.5,93.1
sharedlam4tl,030000,video_2cam,-91.96,30.93
sharedlam4tl,030000,video_2cam,49.28,88.1
sharedlam4tl,030000,video_2cam,-80.91,-46.38
sharedlam4tl,030000,video_2cam,24.43,122.76
sharedlam4tl,030000,video_2cam,16.9,59.39
sharedlam4tl,030000,video_2cam,68.4,85.64
sharedlam4tl,030000,video_2cam,49.55,74.02
sharedlam4tl,030000,video_2cam,0.59,131.96
sharedlam4tl,030000,video_2cam,-62.18,26.97
sharedlam4tl,030000,video_2cam,34.02,106.53
sharedlam4tl,030000,video_2cam,-91.23,-86.92
sharedlam4tl,030000,video_2cam,72.87,48.47
sharedlam4tl,030000,video_2cam,72.42,70.54
sharedlam4tl,030000,video_2cam,19.79,80.25
sharedlam4tl,030000,video_2cam,2.05,73.37
sharedlam4tl,030000,video_2cam,-123.32,24.42
sharedlam4tl,030000,video_2cam,-11.09,84.51
sharedlam4tl,030000,video_2cam,13.56,36.39
sharedlam4tl,030000,video_2cam,0.24,78.35
sharedlam4tl,030000,video_2cam,-8.26,7.87
sharedlam4tl,030000,video_2cam,12.61,30.69
sharedlam4tl,030000,video_2cam,82.18,70.94
sharedlam4tl,030000,video_2cam,-48.11,34.09
sharedlam4tl,030000,video_2cam,23.55,77.52
sharedlam4tl,030000,video_2cam,10.52,40.86
sharedlam4tl,030000,video_2cam,-45.33,91.12
sharedlam4tl,030000,video_2cam,-95.68,-42.12
sharedlam4tl,030000,video_2cam,46.4,68.72
sharedlam4tl,030000,video_2cam,-50.17,-2.42
sharedlam4tl,030000,video_2cam,-74.58,-49.14
sharedlam4tl,030000,video_2cam,-33.79,-5.07
sharedlam4tl,030000,video_2cam,-74.74,-47.65
sharedlam4tl,030000,video_2cam,-50.89,65.32
sharedlam4tl,030000,video_2cam,-61.1,-0.16
sharedlam4tl,030000,video_2cam,-77.96,-58.37
sharedlam4tl,030000,video_2cam,-107.93,33.95
sharedlam4tl,030000,video_2cam,-95.89,65.51
sharedlam4tl,030000,video_2cam,3.17,131.27
sharedlam4tl,030000,video_2cam,6.82,23.32
sharedlam4tl,030000,video_2cam,-98.27,37.03
sharedlam4tl,030000,video_2cam,-105.05,-23.76
sharedlam4tl,030000,video_2cam,71.59,49.3
sharedlam4tl,030000,video_2cam,-42.68,-13.87
sharedlam4tl,030000,video_2cam,-2.57,88.37
sharedlam4tl,030000,video_2cam,-86.42,-49.25
sharedlam4tl,030000,video_2cam,-112.67,-43.59
sharedlam4tl,030000,video_2cam,31.3,48.65
sharedlam4tl,030000,video_2cam,-35.66,34.63
sharedlam4tl,030000,video_2cam,-53.74,51.23
sharedlam4tl,030000,video_2cam,-101.97,41.39
sharedlam4tl,030000,video_2cam,-31.22,47.98
sharedlam4tl,030000,video_2cam,60.5,63.94
sharedlam4tl,030000,video_2cam,37.15,82.56
sharedlam4tl,030000,video_2cam,60.07,101.22
sharedlam4tl,030000,video_2cam,-59.89,11.02
sharedlam4tl,030000,video_2cam,-6.79,2.33
sharedlam4tl,030000,video_2cam,2.09,26.98
sharedlam4tl,030000,video_2cam,-120.13,14.83
sharedlam4tl,030000,video_2cam,-100.39,39.34
sharedlam4tl,030000,video_2cam,-57.58,51.52
sharedlam4tl,030000,video_2cam,24.25,87.38
sharedlam4tl,030000,video_2cam,-60.25,9.15
sharedlam4tl,030000,video_2cam,-87.32,-25.32
sharedlam4tl,030000,video_2cam,-1.25,39.33
sharedlam4tl,030000,video_2cam,-17.91,6.15
sharedlam4tl,030000,video_2cam,67.35,93.65
sharedlam4tl,030000,video_2cam,-82.93,89.75
sharedlam4tl,030000,video_2cam,-5.21,88.92
sharedlam4tl,030000,video_2cam,-38.86,-18.52
sharedlam4tl,030000,video_2cam,-2.7,28.32
sharedlam4tl,030000,video_2cam,-59.53,4.53
sharedlam4tl,030000,video_2cam,-83.24,16.18
sharedlam4tl,030000,video_2cam,-34.98,-15.2
sharedlam4tl,030000,video_2cam,-30.27,-1.49
sharedlam4tl,030000,video_2cam,-5.78,46.48
sharedlam4tl,030000,video_2cam,28.12,103.89
sharedlam4tl,030000,video_2cam,-30.99,0.86
sharedlam4tl,030000,video_2cam,-91.99,31.02
sharedlam4tl,030000,video_2cam,61.39,99.96
sharedlam4tl,030000,video_2cam,-9.94,13.91
sharedlam4tl,030000,video_2cam,36.76,105.73
sharedlam4tl,030000,video_2cam,-118.63,10.36
sharedlam4tl,030000,video_2cam,37.8,89.94
sharedlam4tl,030000,video_2cam,-11.02,-0.43
sharedlam4tl,030000,video_2cam,21.38,72.34
sharedlam4tl,030000,video_2cam,4.31,93.62
sharedlam4tl,030000,video_2cam,-64.97,-71.93
sharedlam4tl,030000,video_2cam,19.04,77.86
sharedlam4tl,030000,video_2cam,-82.3,91.69
sharedlam4tl,030000,video_2cam,11.03,103.61
sharedlam4tl,030000,video_2cam,-79.47,99.49
sharedlam4tl,030000,video_2cam,-9.75,100.13
sharedlam4tl,030000,video_2cam,74.25,70.91
sharedlam4tl,030000,video_2cam,-60.95,71.85
sharedlam4tl,030000,video_2cam,2.79,24.5
sharedlam4tl,030000,video_2cam,-75.31,-2.91
sharedlam4tl,030000,video_2cam,71.69,48.63
sharedlam4tl,030000,video_2cam,-82.03,29.9
sharedlam4tl,030000,video_2cam,-23.19,108.41
sharedlam4tl,030000,video_2cam,-108.2,-22.69
sharedlam4tl,030000,video_2cam,-96.51,-25.43
sharedlam4tl,030000,video_2cam,69.81,69.96
sharedlam4tl,030000,video_2cam,-95.72,-41.76
sharedlam4tl,030000,video_2cam,21.32,123.84
sharedlam4tl,030000,video_2cam,-107.75,-46.58
sharedlam4tl,030000,video_2cam,-107.33,24.27
sharedlam4tl,030000,video_2cam,-35.66,19.04
sharedlam4tl,030000,video_2cam,-5.68,84.05
sharedlam4tl,030000,video_2cam,-113.13,-42.77
sharedlam4tl,030000,video_2cam,70.77,48.43
sharedlam4tl,030000,video_2cam,-54.06,70.21
sharedlam4tl,030000,video_2cam,15.61,48.53
sharedlam4tl,030000,video_2cam,87.46,62.37
sharedlam4tl,030000,video_2cam,-10.17,76.05
sharedlam4tl,030000,video_2cam,-41.78,30.07
sharedlam4tl,030000,video_2cam,-78.12,-77.25
sharedlam4tl,030000,video_2cam,38.08,76.43
sharedlam4tl,030000,video_2cam,-88.67,14.61
sharedlam4tl,030000,video_2cam,91.4,75.16
sharedlam4tl,030000,video_2cam,-56.67,51.58
sharedlam4tl,030000,video_2cam,-86.69,4.98
sharedlam4tl,030000,video_2cam,-108.49,35.61
sharedlam4tl,030000,video_2cam,57.85,57.88
sharedlam4tl,030000,video_2cam,-74.5,107.34
sharedlam4tl,030000,video_2cam,-86.68,26.18
sharedlam4tl,030000,video_2cam,-8.17,5.72
sharedlam4tl,030000,video_2cam,-95.2,4.15
sharedlam4tl,030000,video_2cam,-3.38,89.3
sharedlam4tl,030000,video_2cam,-57.6,82.41
sharedlam4tl,030000,video_2cam,-2.62,132.13
sharedlam4tl,030000,video_2cam,-23.79,2.56
sharedlam4tl,030000,video_2cam,-107.07,-66.78
sharedlam4tl,030000,video_2cam,17.63,38.53
sharedlam4tl,030000,video_2cam,17.52,51.04
sharedlam4tl,030000,video_2cam,-56.51,107.75
sharedlam4tl,030000,video_2cam,11.13,104.13
sharedlam4tl,030000,video_2cam,-77.58,104.03
sharedlam4tl,030000,video_2cam,-74.59,107.32
sharedlam4tl,030000,video_2cam,66.4,43.88
sharedlam4tl,030000,video_2cam,-94.94,-87.44
sharedlam4tl,030000,video_2cam,-35.98,48.02
sharedlam4tl,030000,video_2cam,-118.48,7.13
sharedlam4tl,030000,video_2cam,-95.01,64.45
sharedlam4tl,030000,video_2cam,21.04,96.25
sharedlam4tl,030000,video_2cam,-43.14,106.3
sharedlam4tl,030000,video_2cam,-0.62,24.25
sharedlam4tl,030000,video_2cam,-89.21,-33.23
sharedlam4tl,030000,video_2cam,9.72,53.93
sharedlam4tl,030000,video_2cam,47.82,94.36
sharedlam4tl,030000,video_2cam,75.64,70.4
sharedlam4tl,030000,video_2cam,12.29,33.96
sharedlam4tl,030000,video_2cam,57.29,46.85
sharedlam4tl,030000,video_2cam,21.64,78.45
sharedlam4tl,030000,video_2cam,1.99,29.88
sharedlam4tl,030000,video_2cam,-58.35,94.66
sharedlam4tl,030000,video_2cam,17.04,59.58
sharedlam4tl,030000,video_2cam,-92.44,39.16
sharedlam4tl,030000,video_2cam,-56.61,107.37
sharedlam4tl,030000,video_2cam,-126.26,-0.78
sharedlam4tl,030000,video_2cam,16.19,124.27
sharedlam4tl,030000,video_2cam,-98.39,38.89
sharedlam4tl,030000,video_2cam,-101.37,-25.0
sharedlam4tl,030000,video_2cam,31.71,48.94
sharedlam4tl,030000,video_2cam,-86.42,9.14
sharedlam4tl,030000,video_2cam,-80.6,26.97
sharedlam4tl,030000,video_2cam,-75.68,-4.94
sharedlam4tl,030000,video_2cam,41.54,68.02
sharedlam4tl,030000,video_2cam,27.19,98.76
sharedlam4tl,030000,video_2cam,-17.1,18.73
sharedlam4tl,030000,video_2cam,-0.93,89.34
sharedlam4tl,030000,video_2cam,-58.79,62.96
sharedlam4tl,030000,video_2cam,-107.09,23.91
sharedlam4tl,030000,video_2cam,25.61,76.91
sharedlam4tl,030000,video_2cam,-45.68,90.33
sharedlam4tl,030000,video_2cam,-77.17,-57.62
sharedlam4tl,030000,video_2cam,-125.61,19.36
sharedlam4tl,030000,video_2cam,-58.12,72.03
sharedlam4tl,030000,video_2cam,-103.09,42.67
sharedlam4tl,030000,video_2cam,-31.53,1.64
sharedlam4tl,030000,video_2cam,4.16,24.81
sharedlam4tl,030000,video_2cam,-76.38,-82.63
sharedlam4tl,030000,video_2cam,39.51,57.74
sharedlam4tl,030000,video_2cam,-122.68,16.57
sharedlam4tl,030000,video_2cam,98.04,77.61
sharedlam4tl,030000,video_2cam,39.07,57.59
sharedlam4tl,030000,video_2cam,-79.0,101.15
sharedlam4tl,030000,video_2cam,-58.59,93.23
sharedlam4tl,030000,video_2cam,-94.58,-87.6
sharedlam4tl,030000,video_2cam,-19.86,63.34
sharedlam4tl,030000,video_2cam,-41.73,30.31
sharedlam4tl,030000,video_2cam,-23.97,40.37
