teacher,n_emb,checkpoint,embodiment,tsne_x,tsne_y
xemb1iiwa,2,001000,franka,73.65,-37.66
xemb1iiwa,2,001000,franka,-82.46,14.0
xemb1iiwa,2,001000,franka,18.8,110.99
xemb1iiwa,2,001000,franka,-82.68,40.85
xemb1iiwa,2,001000,franka,57.63,-81.85
xemb1iiwa,2,001000,franka,-87.18,-13.12
xemb1iiwa,2,001000,franka,-77.79,24.85
xemb1iiwa,2,001000,franka,12.9,115.56
xemb1iiwa,2,001000,franka,-81.27,32.61
xemb1iiwa,2,001000,franka,-91.3,35.77
xemb1iiwa,2,001000,franka,48.62,90.12
xemb1iiwa,2,001000,franka,5.78,109.68
xemb1iiwa,2,001000,franka,-100.47,6.17
xemb1iiwa,2,001000,franka,-101.31,-11.82
xemb1iiwa,2,001000,franka,4.11,115.64
xemb1iiwa,2,001000,franka,60.87,-29.74
xemb1iiwa,2,001000,franka,-56.32,-5.08
xemb1iiwa,2,001000,franka,77.0,-44.51
xemb1iiwa,2,001000,franka,-60.27,-0.76
xemb1iiwa,2,001000,franka,52.39,-79.1
xemb1iiwa,2,001000,franka,69.78,-41.72
xemb1iiwa,2,001000,franka,4.95,108.88
xemb1iiwa,2,001000,franka,-86.5,-13.58
xemb1iiwa,2,001000,franka,-61.78,-2.58
xemb1iiwa,2,001000,franka,-76.07,26.72
xemb1iiwa,2,001000,franka,68.34,-32.62
xemb1iiwa,2,001000,franka,76.56,-28.44
xemb1iiwa,2,001000,franka,53.24,-76.54
xemb1iiwa,2,001000,franka,-82.66,13.11
xemb1iiwa,2,001000,franka,-84.14,21.12
xemb1iiwa,2,001000,franka,-61.46,-1.26
xemb1iiwa,2,001000,franka,63.72,-32.89
xemb1iiwa,2,001000,franka,49.28,87.2
xemb1iiwa,2,001000,franka,61.37,-26.04
xemb1iiwa,2,001000,franka,-72.18,18.9
xemb1iiwa,2,001000,franka,-81.73,36.02
xemb1iiwa,2,001000,franka,59.47,-28.67
xemb1iiwa,2,001000,franka,-90.76,5.39
xemb1iiwa,2,001000,franka,10.86,114.62
xemb1iiwa,2,001000,franka,-67.21,30.2
xemb1iiwa,2,001000,franka,78.69,-47.73
xemb1iiwa,2,001000,franka,66.75,-32.41
xemb1iiwa,2,001000,franka,73.09,-35.66
xemb1iiwa,2,001000,franka,81.6,-37.69
xemb1iiwa,2,001000,franka,11.74,110.73
xemb1iiwa,2,001000,franka,82.28,-42.95
xemb1iiwa,2,001000,franka,-99.01,-11.97
xemb1iiwa,2,001000,franka,11.56,110.57
xemb1iiwa,2,001000,franka,3.08,111.81
xemb1iiwa,2,001000,franka,-57.52,21.99
xemb1iiwa,2,001000,franka,-55.83,-16.07
xemb1iiwa,2,001000,franka,11.38,109.59
xemb1iiwa,2,001000,franka,-79.07,38.79
xemb1iiwa,2,001000,franka,76.81,-48.75
xemb1iiwa,2,001000,franka,-96.11,-13.68
xemb1iiwa,2,001000,franka,52.12,-75.55
xemb1iiwa,2,001000,franka,72.97,-33.63
xemb1iiwa,2,001000,franka,-97.14,-16.87
xemb1iiwa,2,001000,franka,77.07,-48.54
xemb1iiwa,2,001000,franka,77.89,-29.13
xemb1iiwa,2,001000,franka,-85.32,-6.67
xemb1iiwa,2,001000,franka,69.97,-39.33
xemb1iiwa,2,001000,franka,-86.18,14.1
xemb1iiwa,2,001000,franka,-92.78,-7.18
xemb1iiwa,2,001000,franka,-60.88,-17.51
xemb1iiwa,2,001000,franka,-64.61,2.68
xemb1iiwa,2,001000,franka,-73.06,23.66
xemb1iiwa,2,001000,franka,6.47,113.71
xemb1iiwa,2,001000,franka,-85.66,-13.72
xemb1iiwa,2,001000,franka,-83.25,13.96
xemb1iiwa,2,001000,franka,-60.02,25.97
xemb1iiwa,2,001000,franka,-60.46,-17.75
xemb1iiwa,2,001000,franka,6.66,113.69
xemb1iiwa,2,001000,franka,-87.9,4.94
xemb1iiwa,2,001000,franka,14.98,113.57
xemb1iiwa,2,001000,franka,75.88,-45.36
xemb1iiwa,2,001000,franka,-94.7,-13.79
xemb1iiwa,2,001000,franka,15.92,110.68
xemb1iiwa,2,001000,franka,75.53,-44.34
xemb1iiwa,2,001000,franka,-66.62,-13.26
xemb1iiwa,2,001000,franka,-100.31,5.88
xemb1iiwa,2,001000,franka,-81.82,16.02
xemb1iiwa,2,001000,franka,64.31,-26.9
xemb1iiwa,2,001000,franka,52.2,-76.37
xemb1iiwa,2,001000,franka,76.88,-40.18
xemb1iiwa,2,001000,franka,-97.09,-16.78
xemb1iiwa,2,001000,franka,61.5,-35.75
xemb1iiwa,2,001000,franka,63.83,-27.38
xemb1iiwa,2,001000,franka,50.27,-78.2
xemb1iiwa,2,001000,franka,14.51,112.51
xemb1iiwa,2,001000,franka,67.24,-31.34
xemb1iiwa,2,001000,franka,77.16,-44.31
xemb1iiwa,2,001000,franka,-89.64,22.59
xemb1iiwa,2,001000,franka,-77.49,24.73
xemb1iiwa,2,001000,franka,76.76,-42.97
xemb1iiwa,2,001000,franka,-96.22,-7.83
xemb1iiwa,2,001000,franka,-62.3,2.36
xemb1iiwa,2,001000,franka,67.66,-39.55
xemb1iiwa,2,001000,franka,68.14,-29.25
xemb1iiwa,2,001000,franka,-77.47,24.78
xemb1iiwa,2,001000,franka,-72.67,50.64
xemb1iiwa,2,001000,franka,-85.37,-13.52
xemb1iiwa,2,001000,franka,73.81,-44.15
xemb1iiwa,2,001000,franka,-98.15,11.77
xemb1iiwa,2,001000,franka,-69.16,14.9
xemb1iiwa,2,001000,franka,51.07,91.44
xemb1iiwa,2,001000,franka,-85.44,17.11
xemb1iiwa,2,001000,franka,74.0,-34.77
xemb1iiwa,2,001000,franka,64.99,-28.0
xemb1iiwa,2,001000,franka,-59.17,22.21
xemb1iiwa,2,001000,franka,51.84,-75.23
xemb1iiwa,2,001000,franka,-98.76,-15.99
xemb1iiwa,2,001000,franka,5.87,113.33
xemb1iiwa,2,001000,franka,-62.19,-3.65
xemb1iiwa,2,001000,franka,78.89,-35.67
xemb1iiwa,2,001000,franka,20.57,108.89
xemb1iiwa,2,001000,franka,8.48,106.65
xemb1iiwa,2,001000,franka,5.89,113.44
xemb1iiwa,2,001000,franka,57.94,-31.72
xemb1iiwa,2,001000,franka,-94.92,6.46
xemb1iiwa,2,001000,franka,-68.3,30.42
xemb1iiwa,2,001000,franka,76.64,-38.61
xemb1iiwa,2,001000,franka,-56.49,-5.18
xemb1iiwa,2,001000,franka,59.03,-81.82
xemb1iiwa,2,001000,franka,72.64,-38.9
xemb1iiwa,2,001000,franka,-99.18,-9.75
xemb1iiwa,2,001000,franka,-95.34,5.97
xemb1iiwa,2,001000,franka,56.2,-80.09
xemb1iiwa,2,001000,franka,78.66,-47.19
xemb1iiwa,2,001000,franka,50.96,-83.83
xemb1iiwa,2,001000,franka,64.23,-31.43
xemb1iiwa,2,001000,franka,9.55,115.8
xemb1iiwa,2,001000,franka,51.72,-78.23
xemb1iiwa,2,001000,franka,62.59,-34.88
xemb1iiwa,2,001000,franka,82.83,-18.28
xemb1iiwa,2,001000,franka,61.9,-26.32
xemb1iiwa,2,001000,franka,-73.32,16.72
xemb1iiwa,2,001000,franka,-79.07,14.87
xemb1iiwa,2,001000,franka,5.84,114.95
xemb1iiwa,2,001000,franka,57.6,-35.36
xemb1iiwa,2,001000,franka,-65.46,-11.74
xemb1iiwa,2,001000,franka,-68.49,30.58
xemb1iiwa,2,001000,franka,15.13,110.62
xemb1iiwa,2,001000,franka,10.45,107.95
xemb1iiwa,2,001000,franka,55.05,-81.59
xemb1iiwa,2,001000,franka,-91.66,3.74
xemb1iiwa,2,001000,franka,57.69,-34.39
xemb1iiwa,2,001000,franka,-81.51,15.58
xemb1iiwa,2,001000,franka,-68.83,18.47
xemb1iiwa,2,001000,franka,64.03,-39.55
xemb1iiwa,2,001000,franka,65.23,-32.56
xemb1iiwa,2,001000,franka,-85.29,-13.49
xemb1iiwa,2,001000,franka,-82.28,-5.5
xemb1iiwa,2,001000,franka,-92.72,7.72
xemb1iiwa,2,001000,franka,70.22,-44.21
xemb1iiwa,2,001000,franka,-96.15,6.78
xemb1iiwa,2,001000,franka,-74.42,51.3
xemb1iiwa,2,001000,franka,-80.27,17.92
xemb1iiwa,2,001000,franka,57.98,-32.42
xemb1iiwa,2,001000,franka,-79.05,40.08
xemb1iiwa,2,001000,franka,-65.83,-14.95
xemb1iiwa,2,001000,franka,-93.19,6.15
xemb1iiwa,2,001000,franka,53.59,-75.75
xemb1iiwa,2,001000,franka,57.02,-82.66
xemb1iiwa,2,001000,franka,18.22,108.86
xemb1iiwa,2,001000,franka,-104.07,7.53
xemb1iiwa,2,001000,franka,-98.13,-16.05
xemb1iiwa,2,001000,franka,-92.06,2.45
xemb1iiwa,2,001000,franka,72.48,-38.77
xemb1iiwa,2,001000,franka,-57.32,-16.44
xemb1iiwa,2,001000,franka,69.2,-33.91
xemb1iiwa,2,001000,franka,-58.8,1.8
xemb1iiwa,2,001000,franka,68.86,-35.26
xemb1iiwa,2,001000,franka,73.66,-42.46
xemb1iiwa,2,001000,franka,81.06,-41.01
xemb1iiwa,2,001000,franka,51.73,-78.52
xemb1iiwa,2,001000,franka,-52.34,-11.24
xemb1iiwa,2,001000,franka,83.07,-43.05
xemb1iiwa,2,001000,franka,-62.6,20.52
xemb1iiwa,2,001000,franka,62.72,-33.93
xemb1iiwa,2,001000,franka,-91.44,8.86
xemb1iiwa,2,001000,franka,54.49,-82.95
xemb1iiwa,2,001000,franka,-74.82,21.75
xemb1iiwa,2,001000,franka,79.01,-46.5
xemb1iiwa,2,001000,franka,80.71,-41.17
xemb1iiwa,2,001000,franka,77.14,-40.61
xemb1iiwa,2,001000,franka,6.36,114.2
xemb1iiwa,2,001000,franka,-85.21,-3.32
xemb1iiwa,2,001000,franka,-80.92,24.66
xemb1iiwa,2,001000,franka,-61.84,-12.7
xemb1iiwa,2,001000,franka,-77.77,24.82
xemb1iiwa,2,001000,franka,-63.1,0.58
xemb1iiwa,2,001000,franka,-69.61,16.34
xemb1iiwa,2,001000,franka,-66.78,17.5
xemb1iiwa,2,001000,franka,-71.6,20.6
xemb1iiwa,2,001000,franka,81.79,-40.73
xemb1iiwa,2,001000,franka,-86.54,-3.62
xemb1iiwa,2,001000,franka,-64.95,19.59
xemb1iiwa,2,001000,franka,-82.63,31.78
xemb1iiwa,2,001000,franka,-81.14,34.83
xemb1iiwa,2,001000,franka,-95.21,-11.21
xemb1iiwa,2,001000,franka,-70.19,16.52
xemb1iiwa,2,001000,franka,72.49,-39.51
xemb1iiwa,2,001000,franka,48.42,90.01
xemb1iiwa,2,001000,franka,-81.99,12.98
xemb1iiwa,2,001000,franka,63.14,-34.54
xemb1iiwa,2,001000,franka,-65.7,-11.91
xemb1iiwa,2,001000,franka,-95.59,-15.82
xemb1iiwa,2,001000,franka,-65.75,0.84
xemb1iiwa,2,001000,franka,-60.9,2.42
xemb1iiwa,2,001000,franka,-73.51,50.13
xemb1iiwa,2,001000,franka,57.59,-82.61
xemb1iiwa,2,001000,franka,-60.69,23.13
xemb1iiwa,2,001000,franka,-86.72,17.79
xemb1iiwa,2,001000,franka,50.79,-83.46
xemb1iiwa,2,001000,franka,59.57,-28.47
xemb1iiwa,2,001000,franka,-93.77,7.78
xemb1iiwa,2,001000,franka,75.58,-40.78
xemb1iiwa,2,001000,franka,-55.32,-16.67
xemb1iiwa,2,001000,franka,-64.58,-14.06
xemb1iiwa,2,001000,franka,68.8,-41.82
xemb1iiwa,2,001000,franka,-66.17,-15.11
xemb1iiwa,2,001000,franka,-98.56,-8.93
xemb1iiwa,2,001000,franka,-81.59,11.58
xemb1iiwa,2,001000,franka,-79.85,14.41
xemb1iiwa,2,001000,franka,51.12,90.59
xemb1iiwa,2,001000,franka,-98.56,-15.31
xemb1iiwa,2,001000,franka,65.42,-32.48
xemb1iiwa,2,001000,franka,-57.59,26.44
xemb1iiwa,2,001000,franka,58.28,-29.98
xemb1iiwa,2,001000,franka,-65.09,19.58
xemb1iiwa,2,001000,franka,67.65,-35.62
xemb1iiwa,2,001000,franka,6.47,114.64
xemb1iiwa,2,001000,franka,6.7,114.61
xemb1iiwa,2,001000,franka,-64.27,2.67
xemb1iiwa,2,001000,franka,12.75,110.81
xemb1iiwa,2,001000,franka,67.07,-31.32
xemb1iiwa,2,001000,franka,-65.63,-11.41
xemb1iiwa,2,001000,franka,51.77,-75.34
xemb1iiwa,2,001000,franka,10.01,111.93
xemb1iiwa,2,001000,franka,-97.6,-14.67
xemb1iiwa,2,001000,franka,78.4,-37.03
xemb1iiwa,2,001000,franka,57.86,-34.11
xemb1iiwa,2,001000,franka,-67.61,16.07
xemb1iiwa,2,001000,franka,-62.64,2.92
xemb1iiwa,2,001000,franka,-64.36,-12.29
xemb1iiwa,2,001000,franka,-97.38,-9.26
xemb1iiwa,2,001000,franka,-61.51,-0.84
xemb1iiwa,2,001000,franka,72.95,-38.21
xemb1iiwa,2,001000,franka,-85.44,20.69
xemb1iiwa,2,001000,franka,-83.01,-3.68
xemb1iiwa,2,001000,franka,-85.45,14.63
xemb1iiwa,2,001000,franka,-91.03,20.59
xemb1iiwa,2,001000,franka,62.75,-40.76
xemb1iiwa,2,001000,franka,-87.25,12.16
xemb1iiwa,2,001000,franka,57.57,-82.02
xemb1iiwa,2,001000,franka,-96.32,-14.27
xemb1iiwa,2,001000,franka,73.15,-35.42
xemb1iiwa,2,001000,franka,-65.88,18.78
xemb1iiwa,2,001000,franka,51.0,-82.73
xemb1iiwa,2,001000,franka,-65.11,1.69
xemb1iiwa,2,001000,franka,-94.86,-14.52
xemb1iiwa,2,001000,franka,-99.12,-10.14
xemb1iiwa,2,001000,franka,-96.62,-16.76
xemb1iiwa,2,001000,franka,49.24,89.03
xemb1iiwa,2,001000,franka,68.14,-34.83
xemb1iiwa,2,001000,franka,-98.74,-8.2
xemb1iiwa,2,001000,franka,61.17,-26.14
xemb1iiwa,2,001000,franka,56.82,-81.16
xemb1iiwa,2,001000,franka,51.79,-77.83
xemb1iiwa,2,001000,franka,78.07,-36.42
xemb1iiwa,2,001000,franka,-70.36,20.87
xemb1iiwa,2,001000,franka,-98.22,-10.76
xemb1iiwa,2,001000,franka,61.39,-34.65
xemb1iiwa,2,001000,franka,-67.97,17.07
xemb1iiwa,2,001000,franka,78.1,-43.9
xemb1iiwa,2,001000,franka,-53.76,-9.96
xemb1iiwa,2,001000,franka,-57.11,-16.36
xemb1iiwa,2,001000,franka,20.22,108.97
xemb1iiwa,2,001000,franka,12.46,110.17
xemb1iiwa,2,001000,franka,66.99,-30.14
xemb1iiwa,2,001000,franka,-82.24,-5.72
xemb1iiwa,2,001000,franka,-72.32,27.79
xemb1iiwa,2,001000,franka,48.82,88.54
xemb1iiwa,2,001000,franka,-57.4,22.11
xemb1iiwa,2,001000,franka,-83.3,17.27
xemb1iiwa,2,001000,franka,-62.37,-1.19
xemb1iiwa,2,001000,franka,-59.22,-16.41
xemb1iiwa,2,001000,franka,-71.71,19.02
xemb1iiwa,2,001000,franka,-84.88,17.73
xemb1iiwa,2,001000,franka,-86.32,7.3
xemb1iiwa,2,001000,franka,3.76,114.97
xemb1iiwa,2,001000,franka,57.47,-82.6
xemb1iiwa,2,001000,franka,60.06,-27.33
xemb1iiwa,2,001000,franka,69.91,-41.57
xemb1iiwa,2,001000,franka,-85.54,18.29
xemb1iiwa,2,001000,franka,-64.64,-15.07
xemb1iiwa,2,001000,franka,6.8,114.77
xemb1iiwa,2,001000,franka,57.06,-82.45
xemb1iiwa,2,001000,franka,-81.93,35.92
xemb1iiwa,2,001000,franka,67.54,-36.13
xemb1iiwa,2,001000,franka,-98.39,-16.37
xemb1iiwa,2,001000,franka,-74.85,48.88
xemb1iiwa,2,001000,franka,-99.11,-16.6
xemb1iiwa,2,001000,franka,69.25,-41.1
xemb1iiwa,2,001000,franka,77.82,-41.35
xemb1iiwa,2,001000,franka,62.81,-36.53
xemb1iiwa,2,001000,franka,60.73,-29.55
xemb1iiwa,2,001000,franka,-71.71,46.74
xemb1iiwa,2,001000,franka,73.06,-38.76
xemb1iiwa,2,001000,franka,51.33,-84.73
xemb1iiwa,2,001000,franka,67.77,-34.61
xemb1iiwa,2,001000,franka,13.48,112.56
xemb1iiwa,2,001000,franka,61.98,-35.9
xemb1iiwa,2,001000,franka,60.87,-26.97
xemb1iiwa,2,001000,franka,57.89,-31.53
xemb1iiwa,2,001000,franka,83.41,-18.99
xemb1iiwa,2,001000,franka,63.24,-28.39
xemb1iiwa,2,001000,franka,20.66,109.15
xemb1iiwa,2,001000,franka,49.62,88.41
xemb1iiwa,2,001000,franka,-92.14,2.15
xemb1iiwa,2,001000,franka,78.13,-46.79
xemb1iiwa,2,001000,franka,-103.13,7.53
xemb1iiwa,2,001000,franka,-71.18,25.93
xemb1iiwa,2,001000,franka,-61.08,-14.12
xemb1iiwa,2,001000,franka,54.41,-82.67
xemb1iiwa,2,001000,franka,73.32,-43.2
xemb1iiwa,2,001000,franka,73.02,-38.87
xemb1iiwa,2,001000,franka,77.77,-28.29
xemb1iiwa,2,001000,franka,69.61,-38.17
xemb1iiwa,2,001000,franka,58.09,-34.0
xemb1iiwa,2,001000,franka,69.17,-38.68
xemb1iiwa,2,001000,franka,73.33,-33.95
xemb1iiwa,2,001000,franka,-76.28,49.0
xemb1iiwa,2,001000,franka,78.13,-46.94
xemb1iiwa,2,001000,franka,-59.71,25.78
xemb1iiwa,2,001000,franka,61.89,-35.85
xemb1iiwa,2,001000,franka,54.65,-75.84
xemb1iiwa,2,001000,franka,-81.47,21.12
xemb1iiwa,2,001000,franka,-55.92,-17.28
xemb1iiwa,2,001000,franka,-76.14,26.69
xemb1iiwa,2,001000,franka,82.86,-18.6
xemb1iiwa,2,001000,franka,-60.4,-16.81
xemb1iiwa,2,001000,franka,-83.93,35.39
xemb1iiwa,2,001000,franka,82.86,-19.04
xemb1iiwa,2,001000,franka,-95.89,6.3
xemb1iiwa,2,001000,franka,73.61,-42.38
xemb1iiwa,2,001000,franka,60.55,-26.92
xemb1iiwa,2,001000,franka,63.52,-26.93
xemb1iiwa,2,001000,franka,9.97,115.37
xemb1iiwa,2,001000,franka,-64.4,20.43
xemb1iiwa,2,001000,franka,57.64,-32.61
xemb1iiwa,2,001000,franka,17.52,111.16
xemb1iiwa,2,001000,franka,-82.75,13.83
xemb1iiwa,2,001000,franka,69.88,-37.17
xemb1iiwa,2,001000,franka,-82.66,36.33
xemb1iiwa,2,001000,franka,-67.0,16.06
xemb1iiwa,2,001000,franka,9.78,111.69
xemb1iiwa,2,001000,franka,10.95,109.64
xemb1iiwa,2,001000,franka,-91.13,4.29
xemb1iiwa,2,001000,franka,57.65,-35.29
xemb1iiwa,2,001000,franka,-93.56,5.82
xemb1iiwa,2,001000,franka,79.65,-40.9
xemb1iiwa,2,001000,franka,60.4,-26.81
xemb1iiwa,2,001000,franka,63.9,-34.58
xemb1iiwa,2,001000,franka,-89.3,5.19
xemb1iiwa,2,001000,franka,-53.05,-9.73
xemb1iiwa,2,001000,franka,-97.78,-13.08
xemb1iiwa,2,001000,franka,-73.77,17.47
xemb1iiwa,2,001000,franka,-99.5,4.33
xemb1iiwa,2,001000,franka,-98.15,12.51
xemb1iiwa,2,001000,franka,11.17,109.93
xemb1iiwa,2,001000,franka,-71.57,14.36
xemb1iiwa,2,001000,franka,-77.63,24.79
xemb1iiwa,2,001000,franka,74.7,-44.47
xemb1iiwa,2,001000,franka,-66.08,18.46
xemb1iiwa,2,001000,franka,60.42,-30.41
xemb1iiwa,2,001000,franka,68.8,-41.83
xemb1iiwa,2,001000,franka,-84.41,21.01
xemb1iiwa,2,001000,franka,-63.86,-13.88
xemb1iiwa,2,001000,franka,83.52,-19.37
xemb1iiwa,2,001000,franka,-96.81,9.52
xemb1iiwa,2,001000,franka,51.94,-76.45
xemb1iiwa,2,001000,franka,-88.65,-11.43
xemb1iiwa,2,001000,franka,-63.12,1.99
xemb1iiwa,2,001000,franka,60.32,-29.96
xemb1iiwa,2,001000,franka,16.77,112.31
xemb1iiwa,2,001000,franka,-87.87,4.89
xemb1iiwa,2,001000,franka,-99.32,-10.31
xemb1iiwa,2,001000,franka,-62.3,-16.03
xemb1iiwa,2,001000,franka,53.25,-82.87
xemb1iiwa,2,001000,franka,11.03,115.42
xemb1iiwa,2,001000,franka,-64.06,-13.2
xemb1iiwa,2,001000,franka,-74.88,51.25
xemb1iiwa,2,001000,franka,-70.46,31.18
xemb1iiwa,2,001000,franka,-96.99,-16.63
xemb1iiwa,2,001000,franka,-86.91,12.2
xemb1iiwa,2,001000,franka,-74.81,19.59
xemb1iiwa,2,001000,franka,67.65,-41.41
xemb1iiwa,2,001000,franka,-86.68,17.64
xemb1iiwa,2,001000,franka,-62.23,-0.91
xemb1iiwa,2,001000,franka,80.42,-38.32
xemb1iiwa,2,001000,franka,48.63,88.77
xemb1iiwa,2,001000,franka,72.96,-38.35
xemb1iiwa,2,001000,franka,-73.07,40.37
xemb1iiwa,2,001000,franka,54.69,-77.8
xemb1iiwa,2,001000,franka,-88.86,5.88
xemb1iiwa,2,001000,franka,48.24,90.2
xemb1iiwa,2,001000,franka,50.24,89.59
xemb1iiwa,2,001000,franka,-65.06,27.64
xemb1iiwa,2,001000,franka,6.39,113.64
xemb1iiwa,2,001000,franka,-89.43,-13.77
xemb1iiwa,2,001000,franka,19.34,110.34
xemb1iiwa,2,001000,franka,6.76,114.73
xemb1iiwa,2,001000,franka,-53.44,-11.0
xemb1iiwa,2,001000,franka,74.16,-34.82
xemb1iiwa,2,001000,franka,77.75,-36.35
xemb1iiwa,2,001000,franka,-96.42,-16.86
xemb1iiwa,2,001000,franka,-96.93,14.36
xemb1iiwa,2,001000,franka,50.39,-83.29
xemb1iiwa,2,001000,franka,-89.05,5.22
xemb1iiwa,2,001000,franka,-93.11,6.26
xemb1iiwa,2,001000,franka,51.09,90.52
xemb1iiwa,2,001000,franka,-96.81,-13.52
xemb1iiwa,2,001000,franka,-78.41,40.52
xemb1iiwa,2,001000,franka,50.76,92.23
xemb1iiwa,2,001000,franka,73.12,-41.22
xemb1iiwa,2,001000,franka,-83.63,19.79
xemb1iiwa,2,001000,franka,64.54,-40.06
xemb1iiwa,2,001000,franka,-65.91,1.42
xemb1iiwa,2,001000,franka,-65.99,-14.75
xemb1iiwa,2,001000,franka,-55.19,-16.53
xemb1iiwa,2,001000,franka,-71.59,27.09
xemb1iiwa,2,001000,franka,-60.37,1.11
xemb1iiwa,2,001000,franka,-74.13,38.57
xemb1iiwa,2,001000,franka,-78.12,24.47
xemb1iiwa,2,001000,franka,77.12,-29.26
xemb1iiwa,2,001000,franka,-60.42,-0.83
xemb1iiwa,2,001000,franka,-71.85,14.62
xemb1iiwa,2,001000,franka,73.31,-44.28
xemb1iiwa,2,001000,franka,-79.26,38.8
xemb1iiwa,2,001000,franka,-64.8,19.67
xemb1iiwa,2,001000,franka,-80.08,14.13
xemb1iiwa,2,001000,franka,-74.04,51.38
xemb1iiwa,2,001000,franka,-96.89,-8.46
xemb1iiwa,2,001000,franka,-88.84,6.11
xemb1iiwa,2,001000,franka,-82.07,-5.6
xemb1iiwa,2,001000,franka,-86.29,-5.29
xemb1iiwa,2,001000,franka,-85.31,-14.32
xemb1iiwa,2,001000,franka,-83.78,21.11
xemb1iiwa,2,001000,franka,21.72,109.56
xemb1iiwa,2,001000,franka,-79.46,13.14
xemb1iiwa,2,001000,franka,62.25,-34.76
xemb1iiwa,2,001000,franka,53.17,-76.09
xemb1iiwa,2,001000,franka,48.77,89.21
xemb1iiwa,2,001000,franka,51.12,-83.17
xemb1iiwa,2,001000,franka,-65.67,21.51
xemb1iiwa,2,001000,franka,62.04,-34.2
xemb1iiwa,2,001000,franka,51.58,-75.95
xemb1iiwa,2,001000,franka,60.1,-34.71
xemb1iiwa,2,001000,franka,46.96,91.51
xemb1iiwa,2,001000,franka,50.63,-84.02
xemb1iiwa,2,001000,franka,78.86,-46.72
xemb1iiwa,2,001000,franka,19.36,109.93
xemb1iiwa,2,001000,franka,77.16,-45.33
xemb1iiwa,2,001000,franka,-91.07,7.4
xemb1iiwa,2,001000,franka,-91.45,35.48
xemb1iiwa,2,001000,franka,-64.51,28.1
xemb1iiwa,2,001000,franka,-64.89,-12.27
xemb1iiwa,2,001000,franka,-96.36,-14.39
xemb1iiwa,2,001000,franka,-97.46,-14.45
xemb1iiwa,2,001000,franka,-58.06,27.75
xemb1iiwa,2,001000,franka,16.59,112.82
xemb1iiwa,2,001000,franka,-65.16,-12.32
xemb1iiwa,2,001000,franka,78.09,-46.57
xemb1iiwa,2,001000,franka,-57.73,22.16
xemb1iiwa,2,001000,franka,14.36,110.41
xemb1iiwa,2,001000,franka,-62.71,-0.86
xemb1iiwa,2,001000,franka,68.96,-41.07
xemb1iiwa,2,001000,franka,-59.51,-15.32
xemb1iiwa,2,001000,franka,60.98,-26.58
xemb1iiwa,2,001000,franka,77.97,-29.23
xemb1iiwa,2,001000,franka,62.95,-39.6
xemb1iiwa,2,001000,franka,-81.27,20.69
xemb1iiwa,2,001000,franka,57.84,-31.52
xemb1iiwa,2,001000,franka,-58.84,-15.14
xemb1iiwa,2,001000,franka,68.22,-37.63
xemb1iiwa,2,001000,franka,10.19,115.27
xemb1iiwa,2,001000,franka,71.09,-31.58
xemb1iiwa,2,001000,franka,-89.15,5.33
xemb1iiwa,2,001000,franka,50.84,92.18
xemb1iiwa,2,001000,franka,-59.16,-15.26
xemb1iiwa,2,001000,franka,-61.82,-12.67
xemb1iiwa,2,001000,franka,-82.98,17.35
xemb1iiwa,2,001000,franka,71.37,-30.45
xemb1iiwa,2,001000,franka,-64.92,33.79
xemb1iiwa,2,001000,franka,-88.53,6.7
xemb1iiwa,2,001000,franka,-80.64,39.45
xemb1iiwa,2,001000,franka,-88.55,6.2
xemb1iiwa,2,001000,franka,-68.47,32.34
xemb1iiwa,2,001000,franka,69.3,-41.15
xemb1iiwa,2,001000,franka,64.82,-34.98
xemb1iiwa,2,001000,franka,71.25,-31.55
xemb1iiwa,2,001000,franka,-78.14,48.96
xemb1iiwa,2,001000,franka,-60.6,-0.72
xemb1iiwa,2,001000,franka,-58.33,-2.52
xemb1iiwa,2,001000,franka,-62.49,20.43
xemb1iiwa,2,001000,franka,-85.04,12.83
xemb1iiwa,2,001000,franka,-64.3,-12.14
xemb1iiwa,2,001000,franka,-82.94,38.26
xemb1iiwa,2,001000,franka,-91.22,35.82
xemb1iiwa,2,001000,franka,-64.4,1.65
xemb1iiwa,2,001000,franka,-59.66,-2.0
xemb1iiwa,2,001000,franka,96.59,-27.11
xemb1iiwa,2,001000,franka,-64.76,-12.39
xemb1iiwa,2,001000,franka,-87.34,6.48
xemb1iiwa,2,001000,franka,-54.22,-9.94
xemb1iiwa,2,001000,franka,-96.93,-9.01
xemb1iiwa,2,001000,franka,12.95,113.67
xemb1iiwa,2,001000,franka,14.49,110.42
xemb1iiwa,2,001000,franka,57.58,-34.68
xemb1iiwa,2,001000,franka,-98.18,-15.91
xemb1iiwa,2,001000,franka,-86.62,-4.15
xemb1iiwa,2,001000,franka,20.39,108.74
xemb1iiwa,2,001000,franka,-73.71,50.08
xemb1iiwa,2,001000,franka,-85.48,16.77
xemb1iiwa,2,001000,franka,19.58,110.48
xemb1iiwa,2,001000,franka,-64.49,18.77
xemb1iiwa,2,001000,franka,21.11,109.0
xemb1iiwa,2,001000,franka,-89.73,20.87
xemb1iiwa,2,001000,franka,-86.58,-4.86
xemb1iiwa,2,001000,franka,78.83,-31.67
xemb1iiwa,2,001000,franka,63.33,-32.62
xemb1iiwa,2,001000,franka,51.65,-78.71
xemb1iiwa,2,001000,franka,52.11,-83.9
