model,checkpoint,source,umap_x,umap_y
sharedlam4tl,030000,robot_3cam,6.22,7.82
sharedlam4tl,030000,robot_3cam,2.48,-6.35
sharedlam4tl,030000,robot_3cam,7.24,2.84
sharedlam4tl,030000,robot_3cam,-0.43,-0.86
sharedlam4tl,030000,robot_3cam,2.09,4.25
sharedlam4tl,030000,robot_3cam,6.89,0.25
sharedlam4tl,030000,robot_3cam,3.99,1.28
sharedlam4tl,030000,robot_3cam,-0.65,0.18
sharedlam4tl,030000,robot_3cam,0.22,-0.47
sharedlam4tl,030000,robot_3cam,1.19,0.7
sharedlam4tl,030000,robot_3cam,-0.64,0.18
sharedlam4tl,030000,robot_3cam,4.83,6.51
sharedlam4tl,030000,robot_3cam,8.7,1.18
sharedlam4tl,030000,robot_3cam,0.29,6.36
sharedlam4tl,030000,robot_3cam,-0.57,-0.78
sharedlam4tl,030000,robot_3cam,4.44,1.14
sharedlam4tl,030000,robot_3cam,2.96,8.53
sharedlam4tl,030000,robot_3cam,0.18,6.28
sharedlam4tl,030000,robot_3cam,0.77,0.68
sharedlam4tl,030000,robot_3cam,8.31,0.1
sharedlam4tl,030000,robot_3cam,3.33,2.06
sharedlam4tl,030000,robot_3cam,6.29,3.01
sharedlam4tl,030000,robot_3cam,2.95,8.62
sharedlam4tl,030000,robot_3cam,6.53,4.51
sharedlam4tl,030000,robot_3cam,2.35,9.01
sharedlam4tl,030000,robot_3cam,3.66,4.77
sharedlam4tl,030000,robot_3cam,2.16,2.68
sharedlam4tl,030000,video_2cam,-5.43,17.56
sharedlam4tl,030000,video_2cam,6.93,17.31
sharedlam4tl,030000,video_2cam,12.16,13.44
sharedlam4tl,030000,video_2cam,-6.67,15.25
sharedlam4tl,030000,video_2cam,-7.41,7.1
sharedlam4tl,030000,video_2cam,-8.97,14.82
sharedlam4tl,030000,video_2cam,-10.16,3.14
sharedlam4tl,030000,video_2cam,2.89,19.26
sharedlam4tl,030000,video_2cam,-8.23,0.3
sharedlam4tl,030000,video_2cam,-7.46,0.21
sharedlam4tl,030000,video_2cam,3.97,19.74
sharedlam4tl,030000,video_2cam,-0.71,14.72
sharedlam4tl,030000,video_2cam,-7.6,-0.69
sharedlam4tl,030000,video_2cam,14.55,-2.51
sharedlam4tl,030000,video_2cam,-6.62,9.95
sharedlam4tl,030000,video_2cam,4.58,21.15
sharedlam4tl,030000,video_2cam,-0.22,14.48
sharedlam4tl,030000,video_2cam,13.37,7.46
sharedlam4tl,030000,video_2cam,-0.16,17.99
sharedlam4tl,030000,video_2cam,-6.14,15.74
sharedlam4tl,030000,video_2cam,-12.55,3.15
sharedlam4tl,030000,video_2cam,-6.39,9.76
sharedlam4tl,030000,video_2cam,-11.28,3.99
sharedlam4tl,030000,video_2cam,-5.58,16.11
sharedlam4tl,030000,video_2cam,-10.45,1.38
sharedlam4tl,030000,video_2cam,13.82,-4.77
sharedlam4tl,030000,video_2cam,-6.58,16.33
sharedlam4tl,030000,video_2cam,-10.86,5.16
sharedlam4tl,030000,video_2cam,-11.34,2.87
sharedlam4tl,030000,video_2cam,-11.36,3.95
sharedlam4tl,030000,video_2cam,-0.11,12.86
sharedlam4tl,030000,video_2cam,7.06,17.49
sharedlam4tl,030000,video_2cam,-6.61,4.21
sharedlam4tl,030000,video_2cam,13.32,12.03
sharedlam4tl,030000,video_2cam,-5.16,5.47
sharedlam4tl,030000,video_2cam,14.47,-1.06
sharedlam4tl,030000,video_2cam,12.29,-3.98
sharedlam4tl,030000,video_2cam,-5.94,14.15
sharedlam4tl,030000,video_2cam,5.12,18.75
sharedlam4tl,030000,video_2cam,-10.09,7.77
sharedlam4tl,030000,video_2cam,13.56,9.41
sharedlam4tl,030000,video_2cam,-6.47,17.28
sharedlam4tl,030000,video_2cam,8.44,16.78
sharedlam4tl,030000,video_2cam,-7.95,3.68
sharedlam4tl,030000,video_2cam,13.7,11.69
sharedlam4tl,030000,video_2cam,2.65,20.53
sharedlam4tl,030000,video_2cam,-8.38,6.65
sharedlam4tl,030000,video_2cam,-7.84,10.07
sharedlam4tl,030000,video_2cam,-5.52,17.57
sharedlam4tl,030000,video_2cam,-5.63,5.08
sharedlam4tl,030000,video_2cam,14.07,11.9
sharedlam4tl,030000,video_2cam,2.12,19.86
sharedlam4tl,030000,video_2cam,-11.65,2.68
sharedlam4tl,030000,video_2cam,-9.25,6.89
sharedlam4tl,030000,video_2cam,-8.42,7.72
sharedlam4tl,030000,video_2cam,12.82,-3.13
sharedlam4tl,030000,video_2cam,-5.27,4.92
sharedlam4tl,030000,video_2cam,1.21,13.42
sharedlam4tl,030000,video_2cam,-10.08,8.21
sharedlam4tl,030000,video_2cam,12.62,-4.21
sharedlam4tl,030000,video_2cam,-7.51,0.74
sharedlam4tl,030000,video_2cam,-10.1,8.04
sharedlam4tl,030000,video_2cam,-7.58,2.33
sharedlam4tl,030000,video_2cam,-5.74,7.78
sharedlam4tl,030000,video_2cam,13.76,-4.87
sharedlam4tl,030000,video_2cam,-10.22,5.09
sharedlam4tl,030000,video_2cam,5.29,17.11
sharedlam4tl,030000,video_2cam,-8.44,0.61
sharedlam4tl,030000,video_2cam,3.61,21.42
sharedlam4tl,030000,video_2cam,-7.02,3.03
sharedlam4tl,030000,video_2cam,13.62,10.06
sharedlam4tl,030000,video_2cam,8.0,15.96
sharedlam4tl,030000,video_2cam,14.59,10.69
sharedlam4tl,030000,video_2cam,13.85,11.62
sharedlam4tl,030000,video_2cam,-11.2,12.04
sharedlam4tl,030000,video_2cam,-12.78,10.16
sharedlam4tl,030000,video_2cam,-8.1,6.57
sharedlam4tl,030000,video_2cam,-5.45,17.56
sharedlam4tl,030000,video_2cam,7.61,17.28
sharedlam4tl,030000,video_2cam,-12.16,2.81
sharedlam4tl,030000,video_2cam,5.12,18.76
sharedlam4tl,030000,video_2cam,-10.69,6.44
sharedlam4tl,030000,video_2cam,12.25,-3.86
sharedlam4tl,030000,video_2cam,7.43,15.69
sharedlam4tl,030000,video_2cam,-8.24,9.31
sharedlam4tl,030000,video_2cam,-5.25,15.22
sharedlam4tl,030000,video_2cam,-8.07,14.95
sharedlam4tl,030000,video_2cam,2.69,20.18
sharedlam4tl,030000,video_2cam,-8.66,5.53
sharedlam4tl,030000,video_2cam,-11.12,5.0
sharedlam4tl,030000,video_2cam,-8.27,6.68
sharedlam4tl,030000,video_2cam,12.21,13.27
sharedlam4tl,030000,video_2cam,-8.55,3.38
sharedlam4tl,030000,video_2cam,-8.56,3.38
sharedlam4tl,030000,video_2cam,-5.8,4.77
sharedlam4tl,030000,video_2cam,-4.59,5.83
sharedlam4tl,030000,video_2cam,-6.46,5.29
sharedlam4tl,030000,video_2cam,-8.35,9.41
sharedlam4tl,030000,video_2cam,3.33,20.92
sharedlam4tl,030000,video_2cam,-5.65,2.47
sharedlam4tl,030000,video_2cam,-6.8,17.57
sharedlam4tl,030000,video_2cam,-7.33,17.31
sharedlam4tl,030000,video_2cam,-6.3,6.73
sharedlam4tl,030000,video_2cam,12.15,-5.54
sharedlam4tl,030000,video_2cam,-8.44,7.59
sharedlam4tl,030000,video_2cam,-10.25,5.52
sharedlam4tl,030000,video_2cam,-11.33,4.87
sharedlam4tl,030000,video_2cam,8.59,16.03
sharedlam4tl,030000,video_2cam,-9.76,4.77
sharedlam4tl,030000,video_2cam,6.83,15.55
sharedlam4tl,030000,video_2cam,13.69,-1.63
sharedlam4tl,030000,video_2cam,-9.6,8.54
sharedlam4tl,030000,video_2cam,12.14,13.7
sharedlam4tl,030000,video_2cam,3.96,21.64
sharedlam4tl,030000,video_2cam,13.81,-4.79
sharedlam4tl,030000,video_2cam,14.47,-1.12
sharedlam4tl,030000,video_2cam,5.44,14.37
sharedlam4tl,030000,video_2cam,2.71,20.59
sharedlam4tl,030000,video_2cam,7.02,17.31
sharedlam4tl,030000,video_2cam,-6.59,5.3
sharedlam4tl,030000,video_2cam,-4.77,3.58
sharedlam4tl,030000,video_2cam,-9.73,3.25
sharedlam4tl,030000,video_2cam,-11.33,11.79
sharedlam4tl,030000,video_2cam,3.28,20.61
sharedlam4tl,030000,video_2cam,-5.9,15.24
sharedlam4tl,030000,video_2cam,5.13,19.1
sharedlam4tl,030000,video_2cam,-11.5,11.31
sharedlam4tl,030000,video_2cam,12.18,13.31
sharedlam4tl,030000,video_2cam,0.2,12.72
sharedlam4tl,030000,video_2cam,13.3,-4.96
sharedlam4tl,030000,video_2cam,-9.39,1.85
sharedlam4tl,030000,video_2cam,6.38,17.28
sharedlam4tl,030000,video_2cam,13.98,12.41
sharedlam4tl,030000,video_2cam,-9.7,4.85
sharedlam4tl,030000,video_2cam,-11.52,11.22
sharedlam4tl,030000,video_2cam,-10.78,3.82
sharedlam4tl,030000,video_2cam,-7.5,0.11
sharedlam4tl,030000,video_2cam,5.62,15.55
sharedlam4tl,030000,video_2cam,-6.6,3.53
sharedlam4tl,030000,video_2cam,-7.13,9.48
sharedlam4tl,030000,video_2cam,8.27,16.06
sharedlam4tl,030000,video_2cam,-12.84,10.21
sharedlam4tl,030000,video_2cam,12.56,-4.45
sharedlam4tl,030000,video_2cam,-7.23,17.36
sharedlam4tl,030000,video_2cam,5.76,16.93
sharedlam4tl,030000,video_2cam,-10.09,7.89
sharedlam4tl,030000,video_2cam,12.28,13.68
sharedlam4tl,030000,video_2cam,-5.82,4.8
sharedlam4tl,030000,video_2cam,3.73,21.54
sharedlam4tl,030000,video_2cam,-6.61,9.93
sharedlam4tl,030000,video_2cam,0.21,12.72
sharedlam4tl,030000,video_2cam,5.52,18.14
sharedlam4tl,030000,video_2cam,13.71,11.69
sharedlam4tl,030000,video_2cam,-0.24,17.85
sharedlam4tl,030000,video_2cam,-6.58,16.33
sharedlam4tl,030000,video_2cam,-8.52,14.83
sharedlam4tl,030000,video_2cam,-8.72,6.11
sharedlam4tl,030000,video_2cam,5.13,17.59
sharedlam4tl,030000,video_2cam,-10.14,8.23
sharedlam4tl,030000,video_2cam,13.48,7.51
sharedlam4tl,030000,video_2cam,-11.43,11.54
sharedlam4tl,030000,video_2cam,-0.54,17.26
sharedlam4tl,030000,video_2cam,-11.05,3.12
sharedlam4tl,030000,video_2cam,-10.58,5.29
sharedlam4tl,030000,video_2cam,0.24,12.73
sharedlam4tl,030000,video_2cam,-8.91,14.83
sharedlam4tl,030000,video_2cam,5.41,18.57
sharedlam4tl,030000,video_2cam,2.64,20.52
sharedlam4tl,030000,video_2cam,-7.59,15.01
sharedlam4tl,030000,video_2cam,14.62,10.45
sharedlam4tl,030000,video_2cam,-8.0,8.64
sharedlam4tl,030000,video_2cam,14.17,8.66
sharedlam4tl,030000,video_2cam,-7.37,4.36
sharedlam4tl,030000,video_2cam,13.64,7.86
sharedlam4tl,030000,video_2cam,-11.28,11.9
sharedlam4tl,030000,video_2cam,12.98,12.64
sharedlam4tl,030000,video_2cam,-12.99,10.36
sharedlam4tl,030000,video_2cam,-8.36,9.41
sharedlam4tl,030000,video_2cam,-8.76,5.67
sharedlam4tl,030000,video_2cam,-7.6,-0.67
sharedlam4tl,030000,video_2cam,14.08,11.5
sharedlam4tl,030000,video_2cam,-6.06,3.56
sharedlam4tl,030000,video_2cam,5.13,18.84
sharedlam4tl,030000,video_2cam,1.3,13.56
sharedlam4tl,030000,video_2cam,-5.05,15.65
sharedlam4tl,030000,video_2cam,13.53,8.85
sharedlam4tl,030000,video_2cam,-7.91,6.77
sharedlam4tl,030000,video_2cam,-8.53,3.39
sharedlam4tl,030000,video_2cam,-7.33,4.59
sharedlam4tl,030000,video_2cam,-6.55,4.75
sharedlam4tl,030000,video_2cam,14.49,-0.81
sharedlam4tl,030000,video_2cam,12.32,-3.47
sharedlam4tl,030000,video_2cam,-9.25,5.42
sharedlam4tl,030000,video_2cam,12.35,-3.17
sharedlam4tl,030000,video_2cam,12.3,13.18
sharedlam4tl,030000,video_2cam,-10.12,8.09
sharedlam4tl,030000,video_2cam,-6.16,2.68
sharedlam4tl,030000,video_2cam,0.4,18.61
sharedlam4tl,030000,video_2cam,0.09,14.66
sharedlam4tl,030000,video_2cam,-0.08,19.55
sharedlam4tl,030000,video_2cam,5.65,17.36
sharedlam4tl,030000,video_2cam,-5.64,7.77
sharedlam4tl,030000,video_2cam,-4.53,5.91
sharedlam4tl,030000,video_2cam,4.52,21.24
sharedlam4tl,030000,video_2cam,-7.98,16.96
sharedlam4tl,030000,video_2cam,5.27,18.83
sharedlam4tl,030000,video_2cam,14.26,-3.45
sharedlam4tl,030000,video_2cam,12.31,-4.61
sharedlam4tl,030000,video_2cam,4.08,21.65
sharedlam4tl,030000,video_2cam,-0.51,19.71
sharedlam4tl,030000,video_2cam,12.25,-3.75
sharedlam4tl,030000,video_2cam,-9.61,2.14
sharedlam4tl,030000,video_2cam,-12.6,9.99
sharedlam4tl,030000,video_2cam,5.07,19.61
sharedlam4tl,030000,video_2cam,-10.78,6.26
sharedlam4tl,030000,video_2cam,1.47,14.56
sharedlam4tl,030000,video_2cam,-5.48,17.12
sharedlam4tl,030000,video_2cam,-6.37,2.84
sharedlam4tl,030000,video_2cam,-7.3,-0.73
sharedlam4tl,030000,video_2cam,6.33,15.66
sharedlam4tl,030000,video_2cam,-6.86,6.56
sharedlam4tl,030000,video_2cam,-4.64,16.42
sharedlam4tl,030000,video_2cam,8.51,16.7
sharedlam4tl,030000,video_2cam,6.82,15.56
sharedlam4tl,030000,video_2cam,-5.57,7.74
sharedlam4tl,030000,video_2cam,13.53,8.79
sharedlam4tl,030000,video_2cam,-10.89,3.02
sharedlam4tl,030000,video_2cam,-7.66,8.87
sharedlam4tl,030000,video_2cam,3.48,21.26
sharedlam4tl,030000,video_2cam,-8.4,0.51
sharedlam4tl,030000,video_2cam,14.16,-3.66
sharedlam4tl,030000,video_2cam,13.33,-4.99
sharedlam4tl,030000,video_2cam,-10.43,4.81
sharedlam4tl,030000,video_2cam,15.1,11.0
sharedlam4tl,030000,video_2cam,13.82,-4.77
sharedlam4tl,030000,video_2cam,-5.27,15.45
sharedlam4tl,030000,video_2cam,-9.57,3.31
sharedlam4tl,030000,video_2cam,-10.34,1.23
sharedlam4tl,030000,video_2cam,-9.68,2.19
sharedlam4tl,030000,video_2cam,-9.27,8.76
sharedlam4tl,030000,video_2cam,-5.27,3.61
sharedlam4tl,030000,video_2cam,12.73,-3.48
sharedlam4tl,030000,video_2cam,-9.02,5.78
sharedlam4tl,030000,video_2cam,1.2,13.4
sharedlam4tl,030000,video_2cam,-7.4,-0.8
sharedlam4tl,030000,video_2cam,-8.09,14.95
sharedlam4tl,030000,video_2cam,5.82,15.57
sharedlam4tl,030000,video_2cam,-8.45,0.61
sharedlam4tl,030000,video_2cam,-5.96,7.76
sharedlam4tl,030000,video_2cam,8.41,16.73
sharedlam4tl,030000,video_2cam,-10.12,8.27
sharedlam4tl,030000,video_2cam,-6.39,-0.72
sharedlam4tl,030000,video_2cam,2.86,20.63
sharedlam4tl,030000,video_2cam,-7.51,0.69
sharedlam4tl,030000,video_2cam,5.67,17.12
sharedlam4tl,030000,video_2cam,4.9,19.73
sharedlam4tl,030000,video_2cam,-4.63,16.42
sharedlam4tl,030000,video_2cam,-6.51,5.27
sharedlam4tl,030000,video_2cam,-11.01,3.83
sharedlam4tl,030000,video_2cam,-6.83,0.49
sharedlam4tl,030000,video_2cam,14.05,-1.19
sharedlam4tl,030000,video_2cam,-7.91,14.97
sharedlam4tl,030000,video_2cam,4.33,19.62
sharedlam4tl,030000,video_2cam,8.27,16.4
sharedlam4tl,030000,video_2cam,-11.31,4.81
sharedlam4tl,030000,video_2cam,14.15,-3.68
sharedlam4tl,030000,video_2cam,0.08,14.65
sharedlam4tl,030000,video_2cam,5.06,18.33
sharedlam4tl,030000,video_2cam,-5.16,16.13
sharedlam4tl,030000,video_2cam,14.0,8.38
sharedlam4tl,030000,video_2cam,-9.45,14.61
sharedlam4tl,030000,video_2cam,6.13,16.51
sharedlam4tl,030000,video_2cam,-5.79,15.18
sharedlam4tl,030000,video_2cam,-0.69,13.24
sharedlam4tl,030000,video_2cam,12.83,13.21
sharedlam4tl,030000,video_2cam,6.18,16.46
sharedlam4tl,030000,video_2cam,-10.05,5.04
sharedlam4tl,030000,video_2cam,-7.77,16.86
sharedlam4tl,030000,video_2cam,-12.63,10.02
sharedlam4tl,030000,video_2cam,-7.48,10.18
sharedlam4tl,030000,video_2cam,-7.38,5.56
sharedlam4tl,030000,video_2cam,-5.65,16.64
sharedlam4tl,030000,video_2cam,5.36,17.01
sharedlam4tl,030000,video_2cam,-12.64,10.02
sharedlam4tl,030000,video_2cam,-1.38,20.5
sharedlam4tl,030000,video_2cam,13.53,8.54
sharedlam4tl,030000,video_2cam,-7.37,9.07
sharedlam4tl,030000,video_2cam,-0.99,13.47
sharedlam4tl,030000,video_2cam,12.26,-3.89
sharedlam4tl,030000,video_2cam,-0.73,14.7
sharedlam4tl,030000,video_2cam,-7.14,2.88
sharedlam4tl,030000,video_2cam,-11.77,1.96
sharedlam4tl,030000,video_2cam,-9.46,14.57
sharedlam4tl,030000,video_2cam,-8.75,6.72
sharedlam4tl,030000,video_2cam,-5.81,2.5
sharedlam4tl,030000,video_2cam,-6.36,-0.81
sharedlam4tl,030000,video_2cam,-5.28,4.91
sharedlam4tl,030000,video_2cam,14.48,-1.09
sharedlam4tl,030000,video_2cam,-4.41,6.04
sharedlam4tl,030000,video_2cam,1.57,19.4
sharedlam4tl,030000,video_2cam,-5.34,7.62
sharedlam4tl,030000,video_2cam,-7.55,-0.83
sharedlam4tl,030000,video_2cam,12.55,-2.62
sharedlam4tl,030000,video_2cam,-10.29,1.14
sharedlam4tl,030000,video_2cam,-7.89,6.78
sharedlam4tl,030000,video_2cam,-9.53,6.93
sharedlam4tl,030000,video_2cam,13.38,11.97
sharedlam4tl,030000,video_2cam,5.04,15.04
sharedlam4tl,030000,video_2cam,13.67,10.21
sharedlam4tl,030000,video_2cam,8.05,16.0
sharedlam4tl,030000,video_2cam,-7.5,0.11
sharedlam4tl,030000,video_2cam,-8.86,5.94
sharedlam4tl,030000,video_2cam,-7.78,16.86
sharedlam4tl,030000,video_2cam,-9.42,14.63
sharedlam4tl,030000,video_2cam,-8.47,0.63
sharedlam4tl,030000,video_2cam,13.91,12.53
sharedlam4tl,030000,video_2cam,12.87,13.16
sharedlam4tl,030000,video_2cam,-6.94,9.68
sharedlam4tl,030000,video_2cam,-8.81,6.4
sharedlam4tl,030000,video_2cam,-8.46,0.63
sharedlam4tl,030000,video_2cam,-8.87,14.46
sharedlam4tl,030000,video_2cam,-5.12,5.5
sharedlam4tl,030000,video_2cam,12.0,-5.86
sharedlam4tl,030000,video_2cam,3.54,21.35
sharedlam4tl,030000,video_2cam,12.02,-5.88
sharedlam4tl,030000,video_2cam,13.54,8.36
sharedlam4tl,030000,video_2cam,1.22,19.15
sharedlam4tl,030000,video_2cam,-6.25,4.88
sharedlam4tl,030000,video_2cam,13.44,-2.03
sharedlam4tl,030000,video_2cam,1.42,14.63
sharedlam4tl,030000,video_2cam,-10.62,5.65
sharedlam4tl,030000,video_2cam,-6.97,10.26
sharedlam4tl,030000,video_2cam,13.4,7.45
sharedlam4tl,030000,video_2cam,-6.21,-1.15
sharedlam4tl,030000,video_2cam,-7.39,6.56
sharedlam4tl,030000,video_2cam,-5.44,5.22
sharedlam4tl,030000,video_2cam,-4.8,16.42
sharedlam4tl,030000,video_2cam,-5.01,5.59
sharedlam4tl,030000,video_2cam,-6.89,9.71
sharedlam4tl,030000,video_2cam,-8.0,16.98
sharedlam4tl,030000,video_2cam,-6.75,10.1
sharedlam4tl,030000,video_2cam,-4.63,16.43
sharedlam4tl,030000,video_2cam,3.75,21.55
sharedlam4tl,030000,video_2cam,-11.35,4.88
sharedlam4tl,030000,video_2cam,-6.53,4.69
sharedlam4tl,030000,video_2cam,-6.07,17.5
sharedlam4tl,030000,video_2cam,-7.63,17.16
sharedlam4tl,030000,video_2cam,-1.43,20.55
sharedlam4tl,030000,video_2cam,-6.73,15.42
sharedlam4tl,030000,video_2cam,1.51,14.43
sharedlam4tl,030000,video_2cam,-8.7,6.17
sharedlam4tl,030000,video_2cam,-6.06,15.38
sharedlam4tl,030000,video_2cam,5.11,17.78
sharedlam4tl,030000,video_2cam,-6.72,17.6
sharedlam4tl,030000,video_2cam,7.88,15.89
sharedlam4tl,030000,video_2cam,12.33,-2.94
sharedlam4tl,030000,video_2cam,-6.82,3.31
sharedlam4tl,030000,video_2cam,-6.66,5.33
sharedlam4tl,030000,video_2cam,-6.08,15.39
sharedlam4tl,030000,video_2cam,-5.97,14.17
sharedlam4tl,030000,video_2cam,-5.15,9.0
sharedlam4tl,030000,video_2cam,-9.46,14.58
sharedlam4tl,030000,video_2cam,4.29,21.53
sharedlam4tl,030000,video_2cam,-11.75,2.62
sharedlam4tl,030000,video_2cam,-7.34,9.92
sharedlam4tl,030000,video_2cam,-10.59,6.49
sharedlam4tl,030000,video_2cam,13.63,12.76
sharedlam4tl,030000,video_2cam,-12.47,3.52
sharedlam4tl,030000,video_2cam,4.93,20.42
sharedlam4tl,030000,video_2cam,-9.69,2.21
sharedlam4tl,030000,video_2cam,8.27,16.76
sharedlam4tl,030000,video_2cam,-0.79,16.57
sharedlam4tl,030000,video_2cam,-8.17,14.95
sharedlam4tl,030000,video_2cam,6.41,17.29
sharedlam4tl,030000,video_2cam,12.16,13.71
sharedlam4tl,030000,video_2cam,-6.55,4.89
sharedlam4tl,030000,video_2cam,1.49,13.98
sharedlam4tl,030000,video_2cam,13.66,10.18
sharedlam4tl,030000,video_2cam,-6.36,16.04
sharedlam4tl,030000,video_2cam,12.01,-5.84
sharedlam4tl,030000,video_2cam,-11.04,5.1
sharedlam4tl,030000,video_2cam,-10.76,3.07
sharedlam4tl,030000,video_2cam,-9.82,2.06
sharedlam4tl,030000,video_2cam,12.45,-2.69
sharedlam4tl,030000,video_2cam,6.41,17.3
sharedlam4tl,030000,video_2cam,-6.92,5.54
sharedlam4tl,030000,video_2cam,-12.42,3.0
sharedlam4tl,030000,video_2cam,-5.63,7.77
sharedlam4tl,030000,video_2cam,-1.0,20.12
sharedlam4tl,030000,video_2cam,-7.27,17.35
sharedlam4tl,030000,video_2cam,-12.65,10.04
sharedlam4tl,030000,video_2cam,-6.55,15.07
sharedlam4tl,030000,video_2cam,-4.98,7.68
sharedlam4tl,030000,video_2cam,2.84,18.62
sharedlam4tl,030000,video_2cam,2.84,18.34
sharedlam4tl,030000,video_2cam,8.26,16.07
sharedlam4tl,030000,video_2cam,5.05,19.8
sharedlam4tl,030000,video_2cam,14.51,-2.7
sharedlam4tl,030000,video_2cam,8.52,16.39
sharedlam4tl,030000,video_2cam,-11.3,11.86
sharedlam4tl,030000,video_2cam,7.21,17.5
sharedlam4tl,030000,video_2cam,-11.16,1.95
sharedlam4tl,030000,video_2cam,14.44,-1.36
sharedlam4tl,030000,video_2cam,-10.23,1.08
sharedlam4tl,030000,video_2cam,-9.57,8.08
sharedlam4tl,030000,video_2cam,-7.74,15.34
sharedlam4tl,030000,video_2cam,-6.22,-1.14
sharedlam4tl,030000,video_2cam,-9.32,1.76
sharedlam4tl,030000,video_2cam,-0.72,14.7
sharedlam4tl,030000,video_2cam,-12.55,3.13
sharedlam4tl,030000,video_2cam,12.1,-5.64
sharedlam4tl,030000,video_2cam,-5.98,14.17
sharedlam4tl,030000,video_2cam,-5.68,16.0
sharedlam4tl,030000,video_2cam,-11.47,4.12
sharedlam4tl,030000,video_2cam,-8.53,3.38
sharedlam4tl,030000,video_2cam,8.74,16.75
sharedlam4tl,030000,video_2cam,-8.59,5.6
sharedlam4tl,030000,video_2cam,-7.7,5.48
sharedlam4tl,030000,video_2cam,-8.78,3.32
sharedlam4tl,030000,video_2cam,-6.22,4.42
sharedlam4tl,030000,video_2cam,-6.96,5.55
sharedlam4tl,030000,video_2cam,-5.62,16.69
sharedlam4tl,030000,video_2cam,-0.04,15.05
sharedlam4tl,030000,video_2cam,-11.29,3.73
sharedlam4tl,030000,video_2cam,-7.48,4.53
sharedlam4tl,030000,video_2cam,-11.27,11.95
sharedlam4tl,030000,video_2cam,13.56,9.42
sharedlam4tl,030000,video_2cam,-6.54,-0.7
sharedlam4tl,030000,video_2cam,-4.53,5.91
sharedlam4tl,030000,video_2cam,14.04,-1.2
sharedlam4tl,030000,video_2cam,-5.15,9.0
sharedlam4tl,030000,video_2cam,14.09,-1.17
sharedlam4tl,030000,video_2cam,0.07,18.35
sharedlam4tl,030000,video_2cam,-0.41,13.07
sharedlam4tl,030000,video_2cam,13.54,-1.85
sharedlam4tl,030000,video_2cam,8.05,15.98
sharedlam4tl,030000,video_2cam,3.74,20.68
sharedlam4tl,030000,video_2cam,-9.28,1.7
sharedlam4tl,030000,video_2cam,-6.51,5.07
sharedlam4tl,030000,video_2cam,7.94,16.97
sharedlam4tl,030000,video_2cam,14.61,9.92
sharedlam4tl,030000,video_2cam,-5.99,14.19
sharedlam4tl,030000,video_2cam,-4.69,3.73
sharedlam4tl,030000,video_2cam,-9.55,5.58
sharedlam4tl,030000,video_2cam,14.58,-2.14
sharedlam4tl,030000,video_2cam,13.91,10.38
sharedlam4tl,030000,video_2cam,-7.61,17.14
sharedlam4tl,030000,video_2cam,-8.2,8.62
sharedlam4tl,030000,video_2cam,1.56,14.56
sharedlam4tl,030000,video_2cam,8.36,16.75
sharedlam4tl,030000,video_2cam,-8.14,7.52
sharedlam4tl,030000,video_2cam,-6.45,15.77
sharedlam4tl,030000,video_2cam,-11.37,2.86
sharedlam4tl,030000,video_2cam,-9.06,14.36
sharedlam4tl,030000,video_2cam,-1.15,13.77
sharedlam4tl,030000,video_2cam,-5.65,4.86
sharedlam4tl,030000,video_2cam,-6.56,4.72
sharedlam4tl,030000,video_2cam,12.17,13.35
sharedlam4tl,030000,video_2cam,8.17,16.84
sharedlam4tl,030000,video_2cam,1.5,14.24
sharedlam4tl,030000,video_2cam,-11.9,3.86
sharedlam4tl,030000,video_2cam,-1.08,13.63
sharedlam4tl,030000,video_2cam,13.64,7.79
sharedlam4tl,030000,video_2cam,-6.91,3.19
sharedlam4tl,030000,video_2cam,-5.34,7.62
sharedlam4tl,030000,video_2cam,-8.29,14.88
sharedlam4tl,030000,video_2cam,2.87,19.16
sharedlam4tl,030000,video_2cam,-9.32,5.57
sharedlam4tl,030000,video_2cam,-4.71,3.52
sharedlam4tl,030000,video_2cam,-7.23,5.05
sharedlam4tl,030000,video_2cam,-0.81,13.28
sharedlam4tl,030000,video_2cam,5.76,17.03
sharedlam4tl,030000,video_2cam,-5.06,3.64
sharedlam4tl,030000,video_2cam,-5.45,9.25
sharedlam4tl,030000,video_2cam,-7.57,2.35
sharedlam4tl,030000,video_2cam,-12.45,3.58
sharedlam4tl,030000,video_2cam,-5.65,9.36
sharedlam4tl,030000,video_2cam,7.2,17.49
sharedlam4tl,030000,video_2cam,-8.96,14.41
sharedlam4tl,030000,video_2cam,-6.15,7.72
sharedlam4tl,030000,video_2cam,-12.44,3.02
sharedlam4tl,030000,video_2cam,12.4,13.14
sharedlam4tl,030000,video_2cam,-11.83,2.64
sharedlam4tl,030000,video_2cam,-5.11,4.99
sharedlam4tl,030000,video_2cam,-10.92,3.83
sharedlam4tl,030000,video_2cam,-10.2,5.43
sharedlam4tl,030000,video_2cam,12.34,-2.93
sharedlam4tl,030000,video_2cam,-11.38,4.1
sharedlam4tl,030000,video_2cam,2.85,19.0
sharedlam4tl,030000,video_2cam,-10.75,4.63
sharedlam4tl,030000,video_2cam,2.86,18.03
sharedlam4tl,030000,video_2cam,-9.46,5.12
sharedlam4tl,030000,video_2cam,-5.65,16.11
sharedlam4tl,030000,video_2cam,1.33,19.24
sharedlam4tl,030000,video_2cam,-6.54,4.9
