model,model_label,view,source,tsne_x,tsne_y
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.85,-21.83
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.44,-46.55
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.19,-70.22
sharedlam2,front+side,raw latent (8-D),robot_3cam,-65.41,-14.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,1.62,-45.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-4.34,-2.64
sharedlam2,front+side,raw latent (8-D),robot_3cam,-48.48,-12.27
sharedlam2,front+side,raw latent (8-D),robot_3cam,17.25,-64.99
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.88,-66.4
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.84,-13.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.5,-61.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,5.87,-46.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.04,2.36
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.09,-26.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,39.97,-51.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,-3.29,-28.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.35,-51.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,-39.52,-4.6
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.74,-35.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,-9.24,-41.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.94,-17.71
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.14,-14.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,28.39,-49.83
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.45,-29.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,-11.83,-31.42
sharedlam2,front+side,raw latent (8-D),robot_3cam,-49.09,-36.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,-42.65,-59.06
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.31,-61.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,-47.54,-21.92
sharedlam2,front+side,raw latent (8-D),robot_3cam,-11.73,-42.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.5,-8.27
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.72,-52.92
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.43,-32.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,-48.98,5.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.07,-54.05
sharedlam2,front+side,raw latent (8-D),robot_3cam,-11.86,-31.43
sharedlam2,front+side,raw latent (8-D),robot_3cam,33.86,-45.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,-9.26,-13.17
sharedlam2,front+side,raw latent (8-D),robot_3cam,-60.06,-2.98
sharedlam2,front+side,raw latent (8-D),robot_3cam,-13.45,-53.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.9,-33.66
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.82,-31.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,24.28,-42.25
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.63,-48.84
sharedlam2,front+side,raw latent (8-D),robot_3cam,1.76,-45.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.39,3.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.22,1.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-47.7,-15.16
sharedlam2,front+side,raw latent (8-D),robot_3cam,-58.64,-14.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,-56.55,-39.57
sharedlam2,front+side,raw latent (8-D),robot_3cam,1.49,-30.36
sharedlam2,front+side,raw latent (8-D),robot_3cam,-13.85,-64.69
sharedlam2,front+side,raw latent (8-D),robot_3cam,38.48,-36.0
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.49,-17.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,5.13,-47.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,-4.02,-16.05
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.28,2.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,-49.43,-46.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.15,-42.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-43.89,-24.13
sharedlam2,front+side,raw latent (8-D),robot_3cam,-41.44,0.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-16.67,-50.22
sharedlam2,front+side,raw latent (8-D),robot_3cam,2.6,-15.84
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.72,-23.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-34.76,-30.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-2.33,-51.72
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.49,-47.73
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.31,-23.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-40.64,-47.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.09,-71.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.43,-57.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,-32.8,-5.05
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.01,-14.79
sharedlam2,front+side,raw latent (8-D),robot_3cam,-48.63,-47.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,-48.1,6.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-44.29,-16.52
sharedlam2,front+side,raw latent (8-D),robot_3cam,-59.14,-4.02
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.15,4.21
sharedlam2,front+side,raw latent (8-D),robot_3cam,23.03,-53.72
sharedlam2,front+side,raw latent (8-D),robot_3cam,-43.33,-54.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,39.8,-36.79
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.58,-41.75
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.52,-48.8
sharedlam2,front+side,raw latent (8-D),robot_3cam,21.39,-36.16
sharedlam2,front+side,raw latent (8-D),robot_3cam,-13.58,-48.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.72,-41.25
sharedlam2,front+side,raw latent (8-D),robot_3cam,-56.79,-42.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,-0.7,-42.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-19.82,-29.34
sharedlam2,front+side,raw latent (8-D),robot_3cam,-68.75,-12.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,37.17,-46.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.91,-40.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,9.35,-57.15
sharedlam2,front+side,raw latent (8-D),robot_3cam,-13.68,-4.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-50.08,-20.43
sharedlam2,front+side,raw latent (8-D),robot_3cam,-59.66,-7.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,-11.18,0.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,33.28,-52.52
sharedlam2,front+side,raw latent (8-D),robot_3cam,-60.98,-1.85
sharedlam2,front+side,raw latent (8-D),robot_3cam,20.49,-51.41
sharedlam2,front+side,raw latent (8-D),robot_3cam,-52.29,-43.02
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.97,-15.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.18,-40.28
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.58,-40.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,28.79,-30.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.31,-37.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.14,-49.27
sharedlam2,front+side,raw latent (8-D),robot_3cam,-32.4,-27.05
sharedlam2,front+side,raw latent (8-D),robot_3cam,13.13,-52.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,-44.41,-18.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.59,-71.37
sharedlam2,front+side,raw latent (8-D),robot_3cam,-0.86,-47.85
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.73,-0.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,-45.34,-47.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-47.88,-51.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,20.19,-38.48
sharedlam2,front+side,raw latent (8-D),robot_3cam,-1.82,-15.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.25,-20.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-16.25,-8.38
sharedlam2,front+side,raw latent (8-D),robot_3cam,-67.79,-11.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.81,-0.19
sharedlam2,front+side,raw latent (8-D),robot_3cam,14.44,-67.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.13,-48.27
sharedlam2,front+side,raw latent (8-D),robot_3cam,-11.88,5.57
sharedlam2,front+side,raw latent (8-D),robot_3cam,-11.75,-62.37
sharedlam2,front+side,raw latent (8-D),robot_3cam,-39.93,-38.23
sharedlam2,front+side,raw latent (8-D),robot_3cam,2.84,-31.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,-9.81,-42.18
sharedlam2,front+side,raw latent (8-D),robot_3cam,-25.28,0.76
sharedlam2,front+side,raw latent (8-D),robot_3cam,26.56,-52.34
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.48,-47.08
sharedlam2,front+side,raw latent (8-D),robot_3cam,40.67,-48.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-22.33,-15.5
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.8,-68.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-17.86,-30.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.71,-28.56
sharedlam2,front+side,raw latent (8-D),robot_3cam,18.59,-55.01
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.02,-0.71
sharedlam2,front+side,raw latent (8-D),robot_3cam,32.77,-46.19
sharedlam2,front+side,raw latent (8-D),robot_3cam,7.84,-52.28
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.76,-2.22
sharedlam2,front+side,raw latent (8-D),robot_3cam,2.22,-49.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,15.08,47.55
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.44,-70.89
sharedlam2,front+side,raw latent (8-D),robot_3cam,28.87,-45.66
sharedlam2,front+side,raw latent (8-D),robot_3cam,13.33,-56.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,-42.39,-20.72
sharedlam2,front+side,raw latent (8-D),robot_3cam,-25.57,-34.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,1.95,-42.64
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.64,-68.85
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.54,-37.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.32,-21.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,27.49,-36.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.97,-70.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,-52.2,-37.8
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.55,3.36
sharedlam2,front+side,raw latent (8-D),robot_3cam,-16.08,-53.17
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.35,-17.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-5.39,-48.17
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.54,-16.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,-63.52,-6.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.91,-3.68
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.23,-53.27
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.3,-1.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.49,-16.0
sharedlam2,front+side,raw latent (8-D),robot_3cam,35.12,-41.59
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.05,-0.73
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.39,-30.03
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.94,-0.18
sharedlam2,front+side,raw latent (8-D),robot_3cam,11.36,-48.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,39.32,-46.81
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.28,-38.6
sharedlam2,front+side,raw latent (8-D),robot_3cam,38.51,-49.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,-53.86,-34.76
sharedlam2,front+side,raw latent (8-D),robot_3cam,-41.49,-10.6
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.04,-38.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,-45.46,-57.06
sharedlam2,front+side,raw latent (8-D),robot_3cam,24.15,-44.15
sharedlam2,front+side,raw latent (8-D),robot_3cam,-4.85,-49.63
sharedlam2,front+side,raw latent (8-D),robot_3cam,36.22,-33.01
sharedlam2,front+side,raw latent (8-D),robot_3cam,9.73,-56.48
sharedlam2,front+side,raw latent (8-D),robot_3cam,-45.1,-38.54
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.05,-59.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,2.39,-45.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.95,-49.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.12,-18.4
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.88,-48.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-6.2,-22.34
sharedlam2,front+side,raw latent (8-D),robot_3cam,-12.71,-0.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.87,-44.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,-19.34,-44.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.74,-39.08
sharedlam2,front+side,raw latent (8-D),robot_3cam,-25.78,-73.42
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.74,4.73
sharedlam2,front+side,raw latent (8-D),robot_3cam,23.53,-46.72
sharedlam2,front+side,raw latent (8-D),robot_3cam,3.82,-50.52
sharedlam2,front+side,raw latent (8-D),robot_3cam,24.51,-42.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,-68.94,-12.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.71,1.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,11.11,-70.17
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.6,-68.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,-56.64,-1.87
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.56,-71.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.25,-23.76
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.17,-23.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.32,-52.99
sharedlam2,front+side,raw latent (8-D),robot_3cam,26.24,-57.72
sharedlam2,front+side,raw latent (8-D),robot_3cam,21.37,-40.44
sharedlam2,front+side,raw latent (8-D),robot_3cam,-17.8,-16.51
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.42,-14.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-56.84,-24.37
sharedlam2,front+side,raw latent (8-D),robot_3cam,20.08,-38.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,21.07,-65.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,11.33,-54.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,14.6,-28.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,28.4,-48.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.45,-23.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.4,-72.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,-39.19,-52.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-1.67,-51.21
sharedlam2,front+side,raw latent (8-D),robot_3cam,-34.05,-30.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.26,4.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.09,-27.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,23.71,-31.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.25,-15.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.62,-49.38
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.76,0.89
sharedlam2,front+side,raw latent (8-D),robot_3cam,15.63,-51.21
sharedlam2,front+side,raw latent (8-D),robot_3cam,-1.36,-39.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-1.53,-38.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,27.18,-38.51
sharedlam2,front+side,raw latent (8-D),robot_3cam,38.18,-36.63
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.64,-2.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,36.39,-44.84
sharedlam2,front+side,raw latent (8-D),robot_3cam,33.91,-56.58
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.42,-72.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.23,-27.15
sharedlam2,front+side,raw latent (8-D),robot_3cam,17.09,-55.0
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.66,-9.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,-63.41,-17.73
sharedlam2,front+side,raw latent (8-D),robot_3cam,-34.68,-39.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.06,-69.05
sharedlam2,front+side,raw latent (8-D),robot_3cam,-42.47,-1.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.47,-20.57
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.4,-50.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,-41.3,-39.7
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.4,-30.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,13.12,-27.8
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.03,-71.48
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.52,-12.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,-19.07,-0.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,34.23,-28.71
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.8,-44.51
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.34,-28.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,33.69,-32.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.93,-67.19
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.92,-37.85
sharedlam2,front+side,raw latent (8-D),robot_3cam,-40.63,-37.03
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.13,-17.92
sharedlam2,front+side,raw latent (8-D),robot_3cam,-31.86,-55.37
sharedlam2,front+side,raw latent (8-D),robot_3cam,28.75,-49.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.31,-62.52
sharedlam2,front+side,raw latent (8-D),robot_3cam,-60.14,-2.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.28,-54.92
sharedlam2,front+side,raw latent (8-D),robot_3cam,-16.49,2.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,30.0,-45.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.2,-37.21
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.25,-70.13
sharedlam2,front+side,raw latent (8-D),robot_3cam,-0.34,-49.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,2.7,-54.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-65.06,-3.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,36.96,-30.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.27,-25.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.14,-17.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,28.79,-28.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,-8.39,-38.02
sharedlam2,front+side,raw latent (8-D),robot_3cam,-19.07,-49.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,26.71,-41.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,-2.35,-11.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,11.32,-49.8
sharedlam2,front+side,raw latent (8-D),robot_3cam,-44.67,-23.03
sharedlam2,front+side,raw latent (8-D),robot_3cam,-47.59,-32.61
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.05,-30.07
sharedlam2,front+side,raw latent (8-D),robot_3cam,-43.9,-10.23
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.46,-44.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.58,-65.5
sharedlam2,front+side,raw latent (8-D),robot_3cam,32.97,-28.72
sharedlam2,front+side,raw latent (8-D),robot_3cam,40.05,-50.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,-12.28,-16.56
sharedlam2,front+side,raw latent (8-D),robot_3cam,-68.12,-11.13
sharedlam2,front+side,raw latent (8-D),robot_3cam,27.01,-34.02
sharedlam2,front+side,raw latent (8-D),robot_3cam,-59.36,2.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.68,5.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.32,-8.18
sharedlam2,front+side,raw latent (8-D),robot_3cam,-32.45,-35.6
sharedlam2,front+side,raw latent (8-D),robot_3cam,29.53,-43.15
sharedlam2,front+side,raw latent (8-D),robot_3cam,22.64,-31.89
sharedlam2,front+side,raw latent (8-D),robot_3cam,36.46,-35.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,38.36,-53.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,-44.76,-27.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.18,-30.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,-17.99,3.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-48.81,5.94
sharedlam2,front+side,raw latent (8-D),robot_3cam,-0.57,-51.19
sharedlam2,front+side,raw latent (8-D),robot_3cam,16.07,-49.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,34.51,-31.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,40.83,-51.2
sharedlam2,front+side,raw latent (8-D),robot_3cam,26.08,-48.13
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.35,-37.48
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.93,-55.64
sharedlam2,front+side,raw latent (8-D),robot_3cam,-49.28,-22.56
sharedlam2,front+side,raw latent (8-D),robot_3cam,-63.39,-15.2
sharedlam2,front+side,raw latent (8-D),robot_3cam,-4.69,-29.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,-41.79,-12.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.5,5.63
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.55,-48.75
sharedlam2,front+side,raw latent (8-D),robot_3cam,22.22,-38.5
sharedlam2,front+side,raw latent (8-D),robot_3cam,20.82,-65.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,20.15,-33.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.68,-68.92
sharedlam2,front+side,raw latent (8-D),robot_3cam,-66.24,-11.08
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.29,1.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,-45.28,-38.48
sharedlam2,front+side,raw latent (8-D),robot_3cam,3.22,-47.92
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.63,-36.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.85,4.44
sharedlam2,front+side,raw latent (8-D),robot_3cam,-6.59,-67.94
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.73,-27.84
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.64,-75.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.9,-0.41
sharedlam2,front+side,raw latent (8-D),robot_3cam,-45.33,-6.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,21.51,-31.52
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.24,-46.4
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.6,-27.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-48.3,-31.77
