teacher,n_emb,checkpoint,embodiment,umap_x,umap_y
xemb1iiwa,2,001000,franka,-4.01,9.65
xemb1iiwa,2,001000,franka,2.26,22.96
xemb1iiwa,2,001000,franka,11.95,24.94
xemb1iiwa,2,001000,franka,11.51,24.6
xemb1iiwa,2,001000,franka,-5.82,5.26
xemb1iiwa,2,001000,franka,-5.91,5.46
xemb1iiwa,2,001000,franka,6.97,-3.75
xemb1iiwa,2,001000,franka,-5.76,5.31
xemb1iiwa,2,001000,franka,-4.55,7.84
xemb1iiwa,2,001000,franka,12.28,25.25
xemb1iiwa,2,001000,franka,7.77,-8.5
xemb1iiwa,2,001000,franka,2.11,23.04
xemb1iiwa,2,001000,franka,2.14,22.93
xemb1iiwa,2,001000,franka,11.86,25.07
xemb1iiwa,2,001000,franka,-4.02,9.71
xemb1iiwa,2,001000,franka,-5.23,7.6
xemb1iiwa,2,001000,franka,-4.81,7.65
xemb1iiwa,2,001000,franka,-5.54,5.72
xemb1iiwa,2,001000,franka,2.25,22.89
xemb1iiwa,2,001000,franka,12.25,25.21
xemb1iiwa,2,001000,franka,-3.89,8.72
xemb1iiwa,2,001000,franka,12.21,25.06
xemb1iiwa,2,001000,franka,8.02,-3.8
xemb1iiwa,2,001000,franka,12.5,25.15
xemb1iiwa,2,001000,franka,8.05,-3.79
xemb1iiwa,2,001000,franka,11.75,25.29
xemb1iiwa,2,001000,franka,-4.29,9.2
xemb1iiwa,2,001000,franka,7.97,-8.38
xemb1iiwa,2,001000,franka,-4.75,8.61
xemb1iiwa,2,001000,franka,-2.69,9.6
xemb1iiwa,2,001000,franka,-4.51,8.63
xemb1iiwa,2,001000,franka,-2.76,9.52
xemb1iiwa,2,001000,franka,1.98,23.11
xemb1iiwa,2,001000,franka,-2.78,9.5
xemb1iiwa,2,001000,franka,-4.33,9.18
xemb1iiwa,2,001000,franka,-5.82,5.53
xemb1iiwa,2,001000,franka,-3.82,10.36
xemb1iiwa,2,001000,franka,12.37,25.41
xemb1iiwa,2,001000,franka,-5.6,5.38
xemb1iiwa,2,001000,franka,12.13,25.21
xemb1iiwa,2,001000,franka,12.43,25.16
xemb1iiwa,2,001000,franka,11.62,25.36
xemb1iiwa,2,001000,franka,-4.15,9.75
xemb1iiwa,2,001000,franka,7.71,-3.65
xemb1iiwa,2,001000,franka,-4.83,8.49
xemb1iiwa,2,001000,franka,2.32,22.93
xemb1iiwa,2,001000,franka,-4.7,8.39
xemb1iiwa,2,001000,franka,11.22,25.58
xemb1iiwa,2,001000,franka,-5.78,5.26
xemb1iiwa,2,001000,franka,-5.82,5.41
xemb1iiwa,2,001000,franka,-5.06,6.07
xemb1iiwa,2,001000,franka,-4.84,8.52
xemb1iiwa,2,001000,franka,12.28,25.43
xemb1iiwa,2,001000,franka,2.08,22.89
xemb1iiwa,2,001000,franka,-5.45,5.4
xemb1iiwa,2,001000,franka,12.1,25.36
xemb1iiwa,2,001000,franka,7.83,-8.45
xemb1iiwa,2,001000,franka,3.41,22.61
xemb1iiwa,2,001000,franka,3.44,22.65
xemb1iiwa,2,001000,franka,-3.69,9.4
xemb1iiwa,2,001000,franka,2.05,22.85
xemb1iiwa,2,001000,franka,-4.7,7.73
xemb1iiwa,2,001000,franka,-4.57,8.73
xemb1iiwa,2,001000,franka,7.83,-3.68
xemb1iiwa,2,001000,franka,12.54,25.14
xemb1iiwa,2,001000,franka,12.05,25.08
xemb1iiwa,2,001000,franka,11.74,25.44
xemb1iiwa,2,001000,franka,7.68,-8.54
xemb1iiwa,2,001000,franka,-4.96,9.9
xemb1iiwa,2,001000,franka,12.11,25.28
xemb1iiwa,2,001000,franka,7.87,-8.39
xemb1iiwa,2,001000,franka,1.85,23.07
xemb1iiwa,2,001000,franka,8.02,-3.79
xemb1iiwa,2,001000,franka,12.11,25.21
xemb1iiwa,2,001000,franka,-4.72,8.62
xemb1iiwa,2,001000,franka,11.33,25.57
xemb1iiwa,2,001000,franka,7.2,-4.07
xemb1iiwa,2,001000,franka,-4.06,9.26
xemb1iiwa,2,001000,franka,2.68,22.84
xemb1iiwa,2,001000,franka,-4.2,9.62
xemb1iiwa,2,001000,franka,7.58,-3.79
xemb1iiwa,2,001000,franka,-5.35,5.51
xemb1iiwa,2,001000,franka,-4.11,9.03
xemb1iiwa,2,001000,franka,-4.33,9.77
xemb1iiwa,2,001000,franka,12.25,25.33
xemb1iiwa,2,001000,franka,-5.36,5.86
xemb1iiwa,2,001000,franka,-5.25,6.16
xemb1iiwa,2,001000,franka,7.68,-8.38
xemb1iiwa,2,001000,franka,-3.8,10.26
xemb1iiwa,2,001000,franka,7.73,-3.64
xemb1iiwa,2,001000,franka,-2.73,9.58
xemb1iiwa,2,001000,franka,7.69,-8.55
xemb1iiwa,2,001000,franka,3.53,22.74
xemb1iiwa,2,001000,franka,7.3,-3.98
xemb1iiwa,2,001000,franka,2.05,23.1
xemb1iiwa,2,001000,franka,-4.87,7.72
xemb1iiwa,2,001000,franka,-4.83,8.48
xemb1iiwa,2,001000,franka,11.04,25.35
xemb1iiwa,2,001000,franka,11.34,24.93
xemb1iiwa,2,001000,franka,12.52,25.11
xemb1iiwa,2,001000,franka,12.52,25.14
xemb1iiwa,2,001000,franka,10.72,24.66
xemb1iiwa,2,001000,franka,12.11,25.19
xemb1iiwa,2,001000,franka,-3.57,10.55
xemb1iiwa,2,001000,franka,-5.3,5.66
xemb1iiwa,2,001000,franka,-5.55,5.24
xemb1iiwa,2,001000,franka,12.2,25.3
xemb1iiwa,2,001000,franka,-5.71,5.42
xemb1iiwa,2,001000,franka,-4.79,7.51
xemb1iiwa,2,001000,franka,-2.74,9.56
xemb1iiwa,2,001000,franka,11.35,25.5
xemb1iiwa,2,001000,franka,1.85,22.97
xemb1iiwa,2,001000,franka,11.63,25.49
xemb1iiwa,2,001000,franka,-5.06,6.2
xemb1iiwa,2,001000,franka,-4.12,9.85
xemb1iiwa,2,001000,franka,-5.28,5.6
xemb1iiwa,2,001000,franka,11.04,25.34
xemb1iiwa,2,001000,franka,12.53,25.14
xemb1iiwa,2,001000,franka,2.09,23.08
xemb1iiwa,2,001000,franka,-3.88,10.36
xemb1iiwa,2,001000,franka,3.52,22.73
xemb1iiwa,2,001000,franka,-3.95,9.96
xemb1iiwa,2,001000,franka,7.95,-3.77
xemb1iiwa,2,001000,franka,-3.7,10.11
xemb1iiwa,2,001000,franka,-4.41,10.06
xemb1iiwa,2,001000,franka,-4.81,8.52
xemb1iiwa,2,001000,franka,-3.58,9.85
xemb1iiwa,2,001000,franka,-4.38,8.94
xemb1iiwa,2,001000,franka,7.82,-8.39
xemb1iiwa,2,001000,franka,-4.76,8.55
xemb1iiwa,2,001000,franka,-4.68,7.62
xemb1iiwa,2,001000,franka,-3.91,10.38
xemb1iiwa,2,001000,franka,3.53,22.74
xemb1iiwa,2,001000,franka,12.27,25.13
xemb1iiwa,2,001000,franka,7.82,-8.41
xemb1iiwa,2,001000,franka,7.04,-3.73
xemb1iiwa,2,001000,franka,12.05,25.4
xemb1iiwa,2,001000,franka,-3.55,9.58
xemb1iiwa,2,001000,franka,1.82,23.07
xemb1iiwa,2,001000,franka,-4.91,8.09
xemb1iiwa,2,001000,franka,6.89,-3.79
xemb1iiwa,2,001000,franka,-5.8,5.54
xemb1iiwa,2,001000,franka,6.9,-3.64
xemb1iiwa,2,001000,franka,11.19,25.64
xemb1iiwa,2,001000,franka,-4.84,8.49
xemb1iiwa,2,001000,franka,7.7,-3.66
xemb1iiwa,2,001000,franka,11.51,25.19
xemb1iiwa,2,001000,franka,8.07,-3.62
xemb1iiwa,2,001000,franka,-4.2,10.1
xemb1iiwa,2,001000,franka,-4.61,7.84
xemb1iiwa,2,001000,franka,-5.33,5.54
xemb1iiwa,2,001000,franka,-5.44,5.84
xemb1iiwa,2,001000,franka,11.59,25.5
xemb1iiwa,2,001000,franka,8.0,-3.55
xemb1iiwa,2,001000,franka,7.49,-3.85
xemb1iiwa,2,001000,franka,1.97,22.93
xemb1iiwa,2,001000,franka,2.26,22.94
xemb1iiwa,2,001000,franka,-5.26,6.02
xemb1iiwa,2,001000,franka,12.04,25.37
xemb1iiwa,2,001000,franka,-5.62,5.68
xemb1iiwa,2,001000,franka,11.71,25.2
xemb1iiwa,2,001000,franka,1.84,23.07
xemb1iiwa,2,001000,franka,-3.63,10.49
xemb1iiwa,2,001000,franka,11.49,25.6
xemb1iiwa,2,001000,franka,-3.84,9.4
xemb1iiwa,2,001000,franka,-5.83,5.61
xemb1iiwa,2,001000,franka,2.1,23.07
xemb1iiwa,2,001000,franka,-4.36,8.54
xemb1iiwa,2,001000,franka,11.1,25.67
xemb1iiwa,2,001000,franka,11.58,25.55
xemb1iiwa,2,001000,franka,11.07,25.33
xemb1iiwa,2,001000,franka,11.74,25.29
xemb1iiwa,2,001000,franka,-5.55,5.7
xemb1iiwa,2,001000,franka,11.67,24.71
xemb1iiwa,2,001000,franka,12.57,25.12
xemb1iiwa,2,001000,franka,2.06,22.98
xemb1iiwa,2,001000,franka,8.01,-8.32
xemb1iiwa,2,001000,franka,7.64,-8.56
xemb1iiwa,2,001000,franka,7.56,-3.81
xemb1iiwa,2,001000,franka,11.1,25.66
xemb1iiwa,2,001000,franka,10.6,24.95
xemb1iiwa,2,001000,franka,-5.1,7.51
xemb1iiwa,2,001000,franka,11.34,24.96
xemb1iiwa,2,001000,franka,11.54,25.57
xemb1iiwa,2,001000,franka,12.32,25.17
xemb1iiwa,2,001000,franka,3.56,22.76
xemb1iiwa,2,001000,franka,-4.62,7.8
xemb1iiwa,2,001000,franka,-5.3,5.79
xemb1iiwa,2,001000,franka,2.04,23.13
xemb1iiwa,2,001000,franka,6.91,-3.85
xemb1iiwa,2,001000,franka,12.57,25.13
xemb1iiwa,2,001000,franka,2.58,22.81
xemb1iiwa,2,001000,franka,10.87,25.23
xemb1iiwa,2,001000,franka,6.97,-3.86
xemb1iiwa,2,001000,franka,-4.21,9.61
xemb1iiwa,2,001000,franka,3.5,22.71
xemb1iiwa,2,001000,franka,-3.74,10.09
xemb1iiwa,2,001000,franka,-4.14,9.42
xemb1iiwa,2,001000,franka,-2.67,9.63
xemb1iiwa,2,001000,franka,12.1,25.05
xemb1iiwa,2,001000,franka,11.03,25.36
xemb1iiwa,2,001000,franka,11.03,25.35
xemb1iiwa,2,001000,franka,-5.53,5.76
xemb1iiwa,2,001000,franka,-5.22,7.59
xemb1iiwa,2,001000,franka,7.94,-3.75
xemb1iiwa,2,001000,franka,11.62,25.51
xemb1iiwa,2,001000,franka,11.94,25.31
xemb1iiwa,2,001000,franka,7.87,-8.42
xemb1iiwa,2,001000,franka,-4.84,7.75
xemb1iiwa,2,001000,franka,11.95,24.98
xemb1iiwa,2,001000,franka,2.03,22.84
xemb1iiwa,2,001000,franka,7.65,-8.55
xemb1iiwa,2,001000,franka,2.67,22.83
xemb1iiwa,2,001000,franka,-4.39,10.02
xemb1iiwa,2,001000,franka,2.27,22.97
xemb1iiwa,2,001000,franka,-5.85,5.3
xemb1iiwa,2,001000,franka,1.67,22.76
xemb1iiwa,2,001000,franka,2.05,22.97
xemb1iiwa,2,001000,franka,-5.64,5.72
xemb1iiwa,2,001000,franka,7.92,-8.41
xemb1iiwa,2,001000,franka,11.48,24.52
xemb1iiwa,2,001000,franka,-4.84,8.34
xemb1iiwa,2,001000,franka,-4.39,8.93
xemb1iiwa,2,001000,franka,-5.23,7.59
xemb1iiwa,2,001000,franka,-2.77,9.51
xemb1iiwa,2,001000,franka,12.12,25.18
xemb1iiwa,2,001000,franka,-2.77,9.49
xemb1iiwa,2,001000,franka,-4.21,9.49
xemb1iiwa,2,001000,franka,-5.29,5.52
xemb1iiwa,2,001000,franka,3.58,22.78
xemb1iiwa,2,001000,franka,-5.25,6.07
xemb1iiwa,2,001000,franka,12.11,25.11
xemb1iiwa,2,001000,franka,-4.04,9.18
xemb1iiwa,2,001000,franka,-2.68,9.63
xemb1iiwa,2,001000,franka,8.05,-8.4
xemb1iiwa,2,001000,franka,-5.55,5.72
xemb1iiwa,2,001000,franka,-4.29,9.41
xemb1iiwa,2,001000,franka,-5.04,6.21
xemb1iiwa,2,001000,franka,8.07,-3.48
xemb1iiwa,2,001000,franka,7.36,-3.78
xemb1iiwa,2,001000,franka,12.43,25.38
xemb1iiwa,2,001000,franka,-4.74,8.71
xemb1iiwa,2,001000,franka,11.63,25.47
xemb1iiwa,2,001000,franka,8.1,-3.58
xemb1iiwa,2,001000,franka,1.99,23.06
xemb1iiwa,2,001000,franka,2.69,22.85
xemb1iiwa,2,001000,franka,6.92,-3.67
xemb1iiwa,2,001000,franka,7.83,-8.38
xemb1iiwa,2,001000,franka,-5.26,5.62
xemb1iiwa,2,001000,franka,-4.65,7.67
xemb1iiwa,2,001000,franka,7.67,-8.38
xemb1iiwa,2,001000,franka,-4.65,7.65
xemb1iiwa,2,001000,franka,7.9,-8.41
xemb1iiwa,2,001000,franka,-4.37,10.02
xemb1iiwa,2,001000,franka,-5.41,5.81
xemb1iiwa,2,001000,franka,-2.71,9.45
xemb1iiwa,2,001000,franka,7.72,-8.43
xemb1iiwa,2,001000,franka,-5.27,6.09
xemb1iiwa,2,001000,franka,-5.55,5.41
xemb1iiwa,2,001000,franka,12.35,25.43
xemb1iiwa,2,001000,franka,8.05,-3.75
xemb1iiwa,2,001000,franka,11.59,25.52
xemb1iiwa,2,001000,franka,-4.29,9.04
xemb1iiwa,2,001000,franka,7.38,-3.89
xemb1iiwa,2,001000,franka,7.94,-8.36
xemb1iiwa,2,001000,franka,-3.52,10.12
xemb1iiwa,2,001000,franka,1.94,23.06
xemb1iiwa,2,001000,franka,12.14,25.13
xemb1iiwa,2,001000,franka,7.89,-3.26
xemb1iiwa,2,001000,franka,7.19,-4.07
xemb1iiwa,2,001000,franka,12.57,25.12
xemb1iiwa,2,001000,franka,12.07,25.15
xemb1iiwa,2,001000,franka,2.28,22.95
xemb1iiwa,2,001000,franka,12.15,25.32
xemb1iiwa,2,001000,franka,12.31,25.23
xemb1iiwa,2,001000,franka,-5.82,5.56
xemb1iiwa,2,001000,franka,12.18,25.07
xemb1iiwa,2,001000,franka,-5.24,5.6
xemb1iiwa,2,001000,franka,-4.0,9.66
xemb1iiwa,2,001000,franka,11.35,25.11
xemb1iiwa,2,001000,franka,7.74,-8.59
xemb1iiwa,2,001000,franka,-2.79,9.57
xemb1iiwa,2,001000,franka,11.6,24.49
xemb1iiwa,2,001000,franka,-2.74,9.58
xemb1iiwa,2,001000,franka,-4.46,8.71
xemb1iiwa,2,001000,franka,-3.75,9.49
xemb1iiwa,2,001000,franka,8.11,-3.61
xemb1iiwa,2,001000,franka,12.11,25.12
xemb1iiwa,2,001000,franka,11.73,25.31
xemb1iiwa,2,001000,franka,-5.44,6.07
xemb1iiwa,2,001000,franka,-4.51,8.33
xemb1iiwa,2,001000,franka,-5.53,5.46
xemb1iiwa,2,001000,franka,3.52,22.73
xemb1iiwa,2,001000,franka,-4.21,9.23
xemb1iiwa,2,001000,franka,-5.8,5.3
xemb1iiwa,2,001000,franka,-5.1,7.43
xemb1iiwa,2,001000,franka,7.38,-3.91
xemb1iiwa,2,001000,franka,7.63,-8.38
xemb1iiwa,2,001000,franka,-4.4,8.89
xemb1iiwa,2,001000,franka,7.7,-8.61
xemb1iiwa,2,001000,franka,8.08,-3.8
xemb1iiwa,2,001000,franka,12.33,25.16
xemb1iiwa,2,001000,franka,11.76,25.46
xemb1iiwa,2,001000,franka,7.9,-8.37
xemb1iiwa,2,001000,franka,11.51,25.39
xemb1iiwa,2,001000,franka,2.2,22.95
xemb1iiwa,2,001000,franka,11.53,25.12
xemb1iiwa,2,001000,franka,-2.77,9.49
xemb1iiwa,2,001000,franka,2.81,22.84
xemb1iiwa,2,001000,franka,8.08,-3.61
xemb1iiwa,2,001000,franka,11.13,25.66
xemb1iiwa,2,001000,franka,7.13,-3.88
xemb1iiwa,2,001000,franka,8.1,-3.66
xemb1iiwa,2,001000,franka,-4.44,8.8
xemb1iiwa,2,001000,franka,-3.6,10.52
xemb1iiwa,2,001000,franka,1.97,23.09
xemb1iiwa,2,001000,franka,-3.63,10.05
xemb1iiwa,2,001000,franka,-5.07,6.18
xemb1iiwa,2,001000,franka,12.2,25.0
xemb1iiwa,2,001000,franka,-5.94,5.4
xemb1iiwa,2,001000,franka,11.89,25.07
xemb1iiwa,2,001000,franka,12.13,25.07
xemb1iiwa,2,001000,franka,-4.79,7.7
xemb1iiwa,2,001000,franka,11.47,25.41
xemb1iiwa,2,001000,franka,-5.8,5.22
xemb1iiwa,2,001000,franka,12.17,24.96
xemb1iiwa,2,001000,franka,11.33,25.0
xemb1iiwa,2,001000,franka,11.65,25.28
xemb1iiwa,2,001000,franka,2.12,22.92
xemb1iiwa,2,001000,franka,11.6,25.37
xemb1iiwa,2,001000,franka,11.65,25.52
xemb1iiwa,2,001000,franka,8.08,-3.66
xemb1iiwa,2,001000,franka,7.07,-3.91
xemb1iiwa,2,001000,franka,2.07,22.92
xemb1iiwa,2,001000,franka,-4.98,9.94
xemb1iiwa,2,001000,franka,-3.55,10.02
xemb1iiwa,2,001000,franka,8.02,-3.79
xemb1iiwa,2,001000,franka,-4.43,8.44
xemb1iiwa,2,001000,franka,7.78,-8.48
xemb1iiwa,2,001000,franka,12.19,25.19
xemb1iiwa,2,001000,franka,-4.41,8.74
xemb1iiwa,2,001000,franka,-5.03,6.09
xemb1iiwa,2,001000,franka,-3.65,10.12
xemb1iiwa,2,001000,franka,-5.97,5.29
xemb1iiwa,2,001000,franka,-4.23,9.56
xemb1iiwa,2,001000,franka,7.73,-8.44
xemb1iiwa,2,001000,franka,-3.45,9.49
xemb1iiwa,2,001000,franka,-5.77,5.6
xemb1iiwa,2,001000,franka,-2.79,9.59
xemb1iiwa,2,001000,franka,7.72,-8.38
xemb1iiwa,2,001000,franka,-4.44,10.03
xemb1iiwa,2,001000,franka,-3.65,10.45
xemb1iiwa,2,001000,franka,7.77,-8.4
xemb1iiwa,2,001000,franka,11.55,25.18
xemb1iiwa,2,001000,franka,-3.76,10.36
xemb1iiwa,2,001000,franka,-4.37,9.1
xemb1iiwa,2,001000,franka,-5.33,6.01
xemb1iiwa,2,001000,franka,12.4,25.2
xemb1iiwa,2,001000,franka,-5.76,5.27
xemb1iiwa,2,001000,franka,-5.1,7.5
xemb1iiwa,2,001000,franka,7.68,-8.44
xemb1iiwa,2,001000,franka,7.72,-8.62
xemb1iiwa,2,001000,franka,7.86,-8.53
xemb1iiwa,2,001000,franka,11.2,25.63
xemb1iiwa,2,001000,franka,-5.34,5.49
xemb1iiwa,2,001000,franka,12.24,25.42
xemb1iiwa,2,001000,franka,11.12,25.66
xemb1iiwa,2,001000,franka,2.58,22.88
xemb1iiwa,2,001000,franka,-2.68,9.62
xemb1iiwa,2,001000,franka,-4.48,10.04
xemb1iiwa,2,001000,franka,8.03,-3.44
xemb1iiwa,2,001000,franka,12.31,25.17
xemb1iiwa,2,001000,franka,7.89,-3.63
xemb1iiwa,2,001000,franka,-4.54,10.04
xemb1iiwa,2,001000,franka,11.64,25.32
xemb1iiwa,2,001000,franka,7.03,-3.74
xemb1iiwa,2,001000,franka,-3.58,10.53
xemb1iiwa,2,001000,franka,-4.15,9.56
xemb1iiwa,2,001000,franka,-2.68,9.63
xemb1iiwa,2,001000,franka,11.48,25.02
xemb1iiwa,2,001000,franka,-3.58,9.57
xemb1iiwa,2,001000,franka,8.2,-3.6
xemb1iiwa,2,001000,franka,11.83,25.49
xemb1iiwa,2,001000,franka,11.62,24.94
xemb1iiwa,2,001000,franka,8.03,-3.73
xemb1iiwa,2,001000,franka,-4.34,9.04
xemb1iiwa,2,001000,franka,-2.72,9.6
xemb1iiwa,2,001000,franka,-4.94,9.89
xemb1iiwa,2,001000,franka,-5.43,5.84
xemb1iiwa,2,001000,franka,-5.22,7.6
xemb1iiwa,2,001000,iiwa,8.35,-8.46
xemb1iiwa,2,001000,iiwa,8.52,-8.39
xemb1iiwa,2,001000,iiwa,10.5,24.2
xemb1iiwa,2,001000,iiwa,-3.7,9.14
xemb1iiwa,2,001000,iiwa,3.4,22.55
xemb1iiwa,2,001000,iiwa,10.81,23.77
xemb1iiwa,2,001000,iiwa,-4.41,10.03
xemb1iiwa,2,001000,iiwa,10.66,24.52
xemb1iiwa,2,001000,iiwa,-5.26,5.6
xemb1iiwa,2,001000,iiwa,8.63,-8.38
xemb1iiwa,2,001000,iiwa,11.04,24.09
xemb1iiwa,2,001000,iiwa,-5.38,5.19
xemb1iiwa,2,001000,iiwa,-4.22,9.64
xemb1iiwa,2,001000,iiwa,-4.09,9.09
xemb1iiwa,2,001000,iiwa,3.67,22.87
xemb1iiwa,2,001000,iiwa,-4.08,10.15
xemb1iiwa,2,001000,iiwa,7.71,-3.43
xemb1iiwa,2,001000,iiwa,8.01,-3.44
xemb1iiwa,2,001000,iiwa,-4.32,9.45
xemb1iiwa,2,001000,iiwa,7.65,-3.67
xemb1iiwa,2,001000,iiwa,-3.72,9.71
xemb1iiwa,2,001000,iiwa,7.86,-3.21
xemb1iiwa,2,001000,iiwa,-4.92,10.11
xemb1iiwa,2,001000,iiwa,10.96,24.26
xemb1iiwa,2,001000,iiwa,10.82,24.9
xemb1iiwa,2,001000,iiwa,-2.76,9.53
xemb1iiwa,2,001000,iiwa,11.7,24.5
xemb1iiwa,2,001000,iiwa,10.86,24.15
xemb1iiwa,2,001000,iiwa,7.8,-3.3
xemb1iiwa,2,001000,iiwa,-5.28,5.31
xemb1iiwa,2,001000,iiwa,10.91,24.72
xemb1iiwa,2,001000,iiwa,10.53,24.28
xemb1iiwa,2,001000,iiwa,10.51,24.15
xemb1iiwa,2,001000,iiwa,7.74,-3.56
xemb1iiwa,2,001000,iiwa,-3.32,9.56
xemb1iiwa,2,001000,iiwa,10.97,23.99
xemb1iiwa,2,001000,iiwa,11.37,24.16
xemb1iiwa,2,001000,iiwa,1.57,22.7
xemb1iiwa,2,001000,iiwa,-3.97,9.27
xemb1iiwa,2,001000,iiwa,10.87,24.86
xemb1iiwa,2,001000,iiwa,11.02,24.35
xemb1iiwa,2,001000,iiwa,-5.24,5.63
xemb1iiwa,2,001000,iiwa,-3.52,10.56
xemb1iiwa,2,001000,iiwa,-5.05,6.01
xemb1iiwa,2,001000,iiwa,10.87,23.93
xemb1iiwa,2,001000,iiwa,1.98,22.77
xemb1iiwa,2,001000,iiwa,1.61,22.78
xemb1iiwa,2,001000,iiwa,7.45,-3.84
xemb1iiwa,2,001000,iiwa,1.3,22.6
xemb1iiwa,2,001000,iiwa,10.98,24.61
xemb1iiwa,2,001000,iiwa,8.53,-8.38
xemb1iiwa,2,001000,iiwa,-5.31,5.57
xemb1iiwa,2,001000,iiwa,-4.21,9.12
xemb1iiwa,2,001000,iiwa,-2.7,9.62
xemb1iiwa,2,001000,iiwa,7.59,-3.69
xemb1iiwa,2,001000,iiwa,7.8,-3.36
xemb1iiwa,2,001000,iiwa,-4.3,8.85
xemb1iiwa,2,001000,iiwa,11.05,24.62
xemb1iiwa,2,001000,iiwa,10.79,24.14
xemb1iiwa,2,001000,iiwa,7.43,-3.86
xemb1iiwa,2,001000,iiwa,-5.28,5.29
xemb1iiwa,2,001000,iiwa,-3.54,9.13
xemb1iiwa,2,001000,iiwa,1.33,22.61
xemb1iiwa,2,001000,iiwa,-4.24,9.43
xemb1iiwa,2,001000,iiwa,7.85,-3.31
xemb1iiwa,2,001000,iiwa,10.93,24.05
xemb1iiwa,2,001000,iiwa,-5.24,5.56
xemb1iiwa,2,001000,iiwa,11.02,24.91
xemb1iiwa,2,001000,iiwa,-5.11,7.68
xemb1iiwa,2,001000,iiwa,-3.73,10.26
xemb1iiwa,2,001000,iiwa,8.43,-8.32
xemb1iiwa,2,001000,iiwa,11.36,24.25
xemb1iiwa,2,001000,iiwa,10.85,24.85
xemb1iiwa,2,001000,iiwa,10.85,23.78
xemb1iiwa,2,001000,iiwa,-5.42,5.21
xemb1iiwa,2,001000,iiwa,-3.5,9.45
xemb1iiwa,2,001000,iiwa,-4.63,10.12
xemb1iiwa,2,001000,iiwa,-2.75,9.59
xemb1iiwa,2,001000,iiwa,-4.79,10.16
xemb1iiwa,2,001000,iiwa,10.95,24.67
xemb1iiwa,2,001000,iiwa,2.65,22.6
xemb1iiwa,2,001000,iiwa,-4.55,10.1
xemb1iiwa,2,001000,iiwa,-5.35,5.22
xemb1iiwa,2,001000,iiwa,10.85,24.22
xemb1iiwa,2,001000,iiwa,11.09,24.54
xemb1iiwa,2,001000,iiwa,7.24,-4.02
xemb1iiwa,2,001000,iiwa,10.43,24.76
xemb1iiwa,2,001000,iiwa,7.8,-3.21
xemb1iiwa,2,001000,iiwa,-4.57,8.28
xemb1iiwa,2,001000,iiwa,-5.15,7.68
xemb1iiwa,2,001000,iiwa,8.56,-8.46
xemb1iiwa,2,001000,iiwa,11.17,23.9
xemb1iiwa,2,001000,iiwa,8.34,-8.35
xemb1iiwa,2,001000,iiwa,11.37,23.77
xemb1iiwa,2,001000,iiwa,10.56,24.31
xemb1iiwa,2,001000,iiwa,-4.76,8.12
xemb1iiwa,2,001000,iiwa,-4.84,9.83
xemb1iiwa,2,001000,iiwa,-3.54,10.43
xemb1iiwa,2,001000,iiwa,8.53,-8.33
xemb1iiwa,2,001000,iiwa,8.22,-8.34
xemb1iiwa,2,001000,iiwa,10.9,24.2
xemb1iiwa,2,001000,iiwa,-5.13,7.77
xemb1iiwa,2,001000,iiwa,7.25,-4.03
xemb1iiwa,2,001000,iiwa,10.75,23.87
xemb1iiwa,2,001000,iiwa,8.66,-8.36
xemb1iiwa,2,001000,iiwa,-3.82,9.81
xemb1iiwa,2,001000,iiwa,7.28,-3.97
xemb1iiwa,2,001000,iiwa,6.97,-3.74
xemb1iiwa,2,001000,iiwa,11.32,24.1
xemb1iiwa,2,001000,iiwa,-3.57,10.28
xemb1iiwa,2,001000,iiwa,8.42,-8.32
xemb1iiwa,2,001000,iiwa,-5.35,5.25
xemb1iiwa,2,001000,iiwa,10.5,24.18
xemb1iiwa,2,001000,iiwa,10.8,23.84
xemb1iiwa,2,001000,iiwa,6.86,-4.03
xemb1iiwa,2,001000,iiwa,10.84,23.81
xemb1iiwa,2,001000,iiwa,-4.14,9.08
xemb1iiwa,2,001000,iiwa,7.6,-3.74
xemb1iiwa,2,001000,iiwa,10.82,23.99
xemb1iiwa,2,001000,iiwa,-3.84,9.93
xemb1iiwa,2,001000,iiwa,11.07,24.35
xemb1iiwa,2,001000,iiwa,11.11,24.28
xemb1iiwa,2,001000,iiwa,1.79,22.73
xemb1iiwa,2,001000,iiwa,-5.08,6.17
xemb1iiwa,2,001000,iiwa,7.9,-3.29
xemb1iiwa,2,001000,iiwa,11.6,25.14
xemb1iiwa,2,001000,iiwa,10.97,23.98
xemb1iiwa,2,001000,iiwa,8.46,-8.34
xemb1iiwa,2,001000,iiwa,10.86,23.88
xemb1iiwa,2,001000,iiwa,-3.77,10.43
xemb1iiwa,2,001000,iiwa,10.96,24.53
xemb1iiwa,2,001000,iiwa,11.23,24.36
xemb1iiwa,2,001000,iiwa,-4.04,10.06
xemb1iiwa,2,001000,iiwa,-3.68,9.82
xemb1iiwa,2,001000,iiwa,7.49,-3.74
xemb1iiwa,2,001000,iiwa,-5.37,5.74
xemb1iiwa,2,001000,iiwa,8.02,-8.71
xemb1iiwa,2,001000,iiwa,10.77,23.99
xemb1iiwa,2,001000,iiwa,10.92,24.21
xemb1iiwa,2,001000,iiwa,-3.76,9.34
xemb1iiwa,2,001000,iiwa,-4.42,8.47
xemb1iiwa,2,001000,iiwa,8.39,-8.34
xemb1iiwa,2,001000,iiwa,-3.9,9.42
xemb1iiwa,2,001000,iiwa,-3.55,10.26
